DrugName	CID
CHEMBL257341	24755476
CHEMBL257495	25090818
CHEMBL257495	59448190
CHEMBL257543	9867609
CHEMBL257553	25011728
CHEMBL257591	311434
CHEMBL257626	446355
CHEMBL257705	135457822
CHEMBL257748	44448303
CHEMBL257917	44456154
CHEMBL257975	439427
CHEMBL257991	24180125
CHEMBL258040	10138993
CHEMBL258202	11427975
CHEMBL258208	4369446
CHEMBL258316	748770
CHEMBL258465	6604933
CHEMBL258467	695906
CHEMBL258503	9844255
CHEMBL258721	135473382
CHEMBL258725	16040321
CHEMBL258728	66535
CHEMBL258756	30923
CHEMBL258767	5328772
CHEMBL258844	135398501
CHEMBL258896	22004473
CHEMBL259026	16122555
CHEMBL259103	3241690
CHEMBL259293	44452669
CHEMBL259327	8814
CHEMBL259420	16750071
CHEMBL259421	1540951
CHEMBL259422	727725
CHEMBL259518	44452687
CHEMBL259551	11493598
CHEMBL259615	2350207
CHEMBL259621	444797
CHEMBL259633	703281
CHEMBL259723	44452688
CHEMBL259724	164628
CHEMBL259771	9811837
CHEMBL259784	1540545
CHEMBL259805	660258
CHEMBL259819	
CHEMBL259820	24816375
CHEMBL259833	24798742
CHEMBL259850	448014
CHEMBL259865	8461
CHEMBL260000	11696113
CHEMBL260005	44452601
CHEMBL260028	695758
CHEMBL260130	44452561
CHEMBL260151	44450666
CHEMBL260213	670282
CHEMBL260253	44452397
CHEMBL260311	314836
CHEMBL260342	887167
CHEMBL260417	135435011
CHEMBL260451	5310801
CHEMBL260483	44452426
CHEMBL260549	11301441
CHEMBL260553	5464078
CHEMBL260560	739615
CHEMBL260629	25799416
CHEMBL260629	123895
CHEMBL260682	44450635
CHEMBL260980	44451457
CHEMBL261118	3238892
CHEMBL261123	2056784
CHEMBL261129	135435015
CHEMBL261237	
CHEMBL26138	5353365
CHEMBL261440	6539603
CHEMBL261454	447966
CHEMBL261494	44452580
CHEMBL261495	44452581
CHEMBL261551	24759623
CHEMBL261557	5328769
CHEMBL261592	22273644
CHEMBL261641	9549297
CHEMBL261692	5714572
CHEMBL261693	2767330
CHEMBL261713	9823454
CHEMBL261720	5330812
CHEMBL261723	5289424
CHEMBL261777	2763788
CHEMBL262063	11737492
CHEMBL262103	6610318
CHEMBL262118	11636697
CHEMBL262336	44452622
CHEMBL262337	44452623
CHEMBL262628	14611919
CHEMBL262865	11584525
CHEMBL263096	44427179
CHEMBL263143	135566395
CHEMBL26320	3456
CHEMBL263385	44452649
CHEMBL263386	44452650
CHEMBL263399	44452648
CHEMBL263636	44450649
CHEMBL263664	17751819
CHEMBL263840	44384543
CHEMBL263885	44452446
CHEMBL263969	44320702
CHEMBL263969	14802538
CHEMBL264100	122227
CHEMBL264412	44452424
CHEMBL264669	1082702
CHEMBL264950	2737071
CHEMBL265439	3614377
CHEMBL265686	926663
CHEMBL265715	3241312
CHEMBL265720	24764436
CHEMBL265933	44452506
CHEMBL265934	44452507
CHEMBL266020	44425655
CHEMBL266256	44425666
CHEMBL266257	44425676
CHEMBL266712	11268660
CHEMBL267048	448024
CHEMBL267160	667285
CHEMBL26717	5226
CHEMBL267178	446504
CHEMBL268229	156615
CHEMBL26828	5288606
CHEMBL268584	98652
CHEMBL268809	94464
CHEMBL26886	18502
CHEMBL269105	10343437
CHEMBL269264	2403
CHEMBL269450	9910722
CHEMBL269634	688267
CHEMBL269881	4564
CHEMBL27003	9890435
CHEMBL27006	132846
CHEMBL270437	9872263
CHEMBL270479	44240744
CHEMBL270512	5326637
CHEMBL270527	446399
CHEMBL270672	92249
CHEMBL270688	24808152
CHEMBL270875	2398
CHEMBL270948	9862166
CHEMBL270960	9947731
CHEMBL271023	3906779
CHEMBL271138	76098
CHEMBL271165	3246446
CHEMBL271256	24186135
CHEMBL271591	445966
CHEMBL272005	676296
CHEMBL272114	11572962
CHEMBL272198	11441375
CHEMBL272682	688715
CHEMBL272690	445940
CHEMBL273101	5795340
CHEMBL273103	265711
CHEMBL273158	21078798
CHEMBL273822	5288859
CHEMBL273891	628528
CHEMBL27403	2689
CHEMBL274863	9800117
CHEMBL274921	410099
CHEMBL27508	6448585
CHEMBL275168	18536627
CHEMBL275177	94975
CHEMBL275200	18536613
CHEMBL275260	700999
CHEMBL275311	5289501
CHEMBL275339	82315
CHEMBL275628	164682
CHEMBL275724	9890357
CHEMBL275798	15872388
CHEMBL276139	16547
CHEMBL276393	16665072
CHEMBL276864	16259
CHEMBL277148	161091
CHEMBL277525	1359
CHEMBL27768	87073186
CHEMBL27768	37783
CHEMBL27784	16741228
CHEMBL277845	15659413
CHEMBL277863	6603856
CHEMBL278751	6604756
CHEMBL278894	5288016
CHEMBL279453	119357
CHEMBL279556	123692
CHEMBL280099	375860
CHEMBL280563	5310956
CHEMBL281795	478379
CHEMBL282093	9865808
CHEMBL282146	5289314
CHEMBL282157	22784
CHEMBL282199	6604889
CHEMBL282214	9817640
CHEMBL282837	656913
CHEMBL28324	5312126
CHEMBL283807	135398631
CHEMBL28383	44275860
CHEMBL284362	447534
CHEMBL284609	10220536
CHEMBL28472	5288598
CHEMBL285063	4708
CHEMBL285157	6618861
CHEMBL285527	1369
CHEMBL285819	8974
CHEMBL285932	2125
CHEMBL286136	5311299
CHEMBL286224	9808191
CHEMBL286364	5287468
CHEMBL286497	12606920
CHEMBL286678	5287463
CHEMBL28676	44278378
CHEMBL286939	30819
CHEMBL287038	150238
CHEMBL287045	5191
CHEMBL28721	9354
CHEMBL287327	6604749
CHEMBL287508	9904289
CHEMBL287689	
CHEMBL287837	123920
CHEMBL287978	3001773
CHEMBL288174	6603900
CHEMBL288336	453326
CHEMBL288436	3922
CHEMBL288493	9952958
CHEMBL288626	44287426
CHEMBL288896	44288042
CHEMBL289422	447446
CHEMBL289614	10031067
CHEMBL290140	4369080
CHEMBL29024	5289518
CHEMBL290312	473269
CHEMBL290376	122296
CHEMBL290762	9800614
CHEMBL29097	3651377
CHEMBL291143	6603703
CHEMBL291314	25023860
CHEMBL291498	11601009
CHEMBL291536	6604926
CHEMBL29166	10106832
CHEMBL291678	657098
CHEMBL291876	252248
CHEMBL29197	4705
CHEMBL292065	9794218
CHEMBL292352	7789
CHEMBL292418	146266
CHEMBL292495	10455969
CHEMBL292821	98527
CHEMBL292963	447950
CHEMBL293034	5288850
CHEMBL293212	449021
CHEMBL293263	100516
CHEMBL293700	10822243
CHEMBL294144	9892540
CHEMBL294192	406401
CHEMBL294747	4302960
CHEMBL29482	133966
CHEMBL294878	5282073
CHEMBL295072	10352428
CHEMBL295212	107681
CHEMBL295337	8004
CHEMBL295585	3001767
CHEMBL295761	9960281
CHEMBL295971	5287671
CHEMBL296021	7015
CHEMBL296323	5287785
CHEMBL296407	5328768
CHEMBL29641	1714
CHEMBL296908	114904
CHEMBL297304	17520
CHEMBL297624	6917920
CHEMBL297784	5163
CHEMBL298445	447961
CHEMBL298475	9887834
CHEMBL29878	7771
CHEMBL299096	10318874
CHEMBL299220	11392313
CHEMBL299853	344131
CHEMBL300389	644215
CHEMBL300662	9906198
CHEMBL300946	9954905
CHEMBL301039	9797313
CHEMBL30108	9846199
CHEMBL301769	446744
CHEMBL302196	9906860
CHEMBL302362	9951771
CHEMBL302715	4347
CHEMBL303124	2814020
CHEMBL303144	9806182
CHEMBL303336	125328
CHEMBL303934	446186
CHEMBL303954	9806102
CHEMBL303958	398148
CHEMBL303992	447480
CHEMBL304552	448577
CHEMBL304784	443118
CHEMBL304858	1949
CHEMBL305178	447721
CHEMBL305195	6604887
CHEMBL305322	667741
CHEMBL305695	92970
CHEMBL305785	447695
CHEMBL305881	126402
CHEMBL306090	9907830
CHEMBL306147	5702068
CHEMBL306229	9843045
CHEMBL306380	1400
CHEMBL306412	44313734
CHEMBL306645	5311202
CHEMBL306764	4273754
CHEMBL306786	9811000
CHEMBL307679	6131
CHEMBL307893	11095
CHEMBL308106	44313624
CHEMBL308499	122978
CHEMBL308745	447030
CHEMBL309056	44314268
CHEMBL309263	5380905
CHEMBL309282	2605
CHEMBL309760	6604042
CHEMBL309848	668779
CHEMBL309917	6914
CHEMBL31020	15439
CHEMBL310554	5288878
CHEMBL310871	177992
CHEMBL310934	119198
CHEMBL311228	2856
CHEMBL311489	
CHEMBL311572	9862322
CHEMBL311932	448002
CHEMBL312032	2815701
CHEMBL312039	71716573
CHEMBL312039	91928747
CHEMBL312176	4008
CHEMBL312487	3976
CHEMBL313113	6450807
CHEMBL313154	17534
CHEMBL313417	5228
CHEMBL31344	446916
CHEMBL313737	58144
CHEMBL313938	2071
CHEMBL314115	6442328
CHEMBL314627	9549183
CHEMBL314639	5190
CHEMBL316034	10365
CHEMBL316053	445480
CHEMBL316308	11120251
CHEMBL316388	6102761
CHEMBL316589	93149
CHEMBL316796	799959
CHEMBL317090	9830504
CHEMBL317090	9830503
CHEMBL317115	77865
CHEMBL317356	2429552
CHEMBL317364	408190
CHEMBL31741	54682505
CHEMBL317574	3001079
CHEMBL317866	3001104
CHEMBL317869	147795
CHEMBL318235	16655023
CHEMBL3185220	16682987
CHEMBL3186422	643684
CHEMBL318721	1881
CHEMBL3188202	10026
CHEMBL318892	17892742
CHEMBL319000	9884746
CHEMBL319118	9821217
CHEMBL319224	3001147
CHEMBL319452	9960931
CHEMBL319467	4566
CHEMBL319516	447527
CHEMBL319673	9906777
CHEMBL319673	9885123
CHEMBL320361	6028
CHEMBL320902	3001117
CHEMBL321017	9894653
CHEMBL321077	456926
CHEMBL32113	444617
CHEMBL321130	25011732
CHEMBL321585	5282273
CHEMBL32190	447229
CHEMBL321944	5289529
CHEMBL322862	9870286
CHEMBL322970	4210951
CHEMBL32307	6603697
CHEMBL323202	181426
CHEMBL323356	3277600
CHEMBL323542	3311
CHEMBL324053	9543540
CHEMBL324168	447733
CHEMBL324554	
CHEMBL324774	12252
CHEMBL324942	449088
CHEMBL324951	448973
CHEMBL325023	5288018
CHEMBL325029	10305301
CHEMBL325174	101840
CHEMBL325434	447021
CHEMBL325921	9898878
CHEMBL326082	5289232
CHEMBL326492	11743533
CHEMBL326523	448971
CHEMBL326564	448968
CHEMBL326611	657140
CHEMBL326651	448974
CHEMBL327127	447700
CHEMBL327209	229016
CHEMBL327579	11809364
CHEMBL3275971	11809740
CHEMBL327715	1504
CHEMBL327745	9950038
CHEMBL327980	3185
CHEMBL328139	449014
CHEMBL32823	9549196
CHEMBL328540	21504
CHEMBL328710	6450842
CHEMBL328827	3534
CHEMBL329040	6539626
CHEMBL329383	6918553
CHEMBL329433	447340
CHEMBL329592	3467
CHEMBL329673	6001
CHEMBL329785	8706
CHEMBL329985	3537
CHEMBL330116	135465884
CHEMBL330537	3001929
CHEMBL330572	445482
CHEMBL3306201	5241
CHEMBL331057	657141
CHEMBL331282	1758
CHEMBL331820	197655
CHEMBL331858	1604
CHEMBL331943	10322586
CHEMBL332447	3038506
CHEMBL332670	18669
CHEMBL332958	447297
CHEMBL333121	64393
CHEMBL333177	15412
CHEMBL333886	43922
CHEMBL333964	167842
CHEMBL334167	1387
CHEMBL334438	44356550
CHEMBL334898	22977851
CHEMBL334920	9873570
CHEMBL335315	445382
CHEMBL335538	15993
CHEMBL335741	6398997
CHEMBL335954	445459
CHEMBL336095	
CHEMBL336208	5310983
CHEMBL336292	5310954
CHEMBL336590	9816018
CHEMBL336908	1829
CHEMBL337173	
CHEMBL337577	657004
CHEMBL338076	448903
CHEMBL338115	417052
CHEMBL338314	1340
CHEMBL338404	4289
CHEMBL33859	6912334
CHEMBL33859	6444403
CHEMBL338790	1720
CHEMBL33884	119376
CHEMBL339486	9894349
CHEMBL339587	5709318
CHEMBL339611	10264356
CHEMBL3397300	57390074
CHEMBL34062	448436
CHEMBL340813	447649
CHEMBL341273	4565
CHEMBL342285	9843744
CHEMBL342478	444763
CHEMBL3426621	9863672
CHEMBL343002	1464
CHEMBL343336	5288720
CHEMBL343892	446605
CHEMBL344127	6160690
CHEMBL345292	97536
CHEMBL346075	15079633
CHEMBL346292	15511439
CHEMBL346455	9957008
CHEMBL346551	6539451
CHEMBL346940	15079637
CHEMBL34730	1858
CHEMBL347610	9801006
CHEMBL348023	11411315
CHEMBL348547	44372627
CHEMBL349994	15079636
CHEMBL350620	10007341
CHEMBL35093	9928335
CHEMBL35107	5288373
CHEMBL351231	9818903
CHEMBL351298	447359
CHEMBL351569	15807
CHEMBL352174	9867333
CHEMBL352222	6539487
CHEMBL352764	448285
CHEMBL353157	14802520
CHEMBL35354	1225
CHEMBL353764	334409
CHEMBL353861	4369172
CHEMBL354318	7321
CHEMBL354634	5288222
CHEMBL354663	7579
CHEMBL354739	448288
CHEMBL35482	4713
CHEMBL355401	44379679
CHEMBL355497	446386
CHEMBL355656	44354100
CHEMBL3559901	102232
CHEMBL356002	5287555
CHEMBL356700	5288017
CHEMBL356752	3710
CHEMBL356898	9915756
CHEMBL357170	68281
CHEMBL357217	4470790
CHEMBL357488	447522
CHEMBL358064	5287415
CHEMBL358860	5287550
CHEMBL358866	5287443
CHEMBL358967	3127
CHEMBL359020	445841
CHEMBL359482	6419766
CHEMBL359632	9869934
CHEMBL360330	9806149
CHEMBL360356	165323
CHEMBL360410	5287464
CHEMBL360520	5331010
CHEMBL360563	656975
CHEMBL360665	10168449
CHEMBL360944	11648438
CHEMBL360998	11171679
CHEMBL361032	44397501
CHEMBL361054	448890
CHEMBL361078	135433906
CHEMBL361088	44397559
CHEMBL361191	2490720
CHEMBL361348	5287990
CHEMBL361355	10389213
CHEMBL361489	9797108
CHEMBL362051	609483
CHEMBL362148	15689
CHEMBL362223	122070
CHEMBL36245	447022
CHEMBL362592	449218
CHEMBL362863	6603710
CHEMBL362985	10098971
CHEMBL363086	296284
CHEMBL363302	848641
CHEMBL363332	425818
CHEMBL363471	44397335
CHEMBL363498	656952
CHEMBL363847	5288616
CHEMBL364092	6102690
CHEMBL364111	44397671
CHEMBL364377	22254551
CHEMBL364729	73252
CHEMBL364748	11460087
CHEMBL364811	4369432
CHEMBL364820	11616723
CHEMBL364869	96876
CHEMBL365617	4369536
CHEMBL365776	5326868
CHEMBL365878	44397502
CHEMBL366221	9846574
CHEMBL366312	4369433
CHEMBL367035	67138
CHEMBL367315	131255
CHEMBL367588	656936
CHEMBL367746	135461003
CHEMBL367966	11150976
CHEMBL368238	6540268
CHEMBL369251	448062
CHEMBL370159	44405178
CHEMBL370586	5298698
CHEMBL370606	44403763
CHEMBL370962	135564787
CHEMBL371069	9804049
CHEMBL371214	6918505
CHEMBL371428	5289289
CHEMBL371491	4369443
CHEMBL371497	44405214
CHEMBL371562	10246505
CHEMBL37170	9798466
CHEMBL371720	44404442
CHEMBL371732	15942657
CHEMBL371811	6604893
CHEMBL371948	446201
CHEMBL372017	11214581
CHEMBL372164	9547909
CHEMBL372375	135491748
CHEMBL372575	9853498
CHEMBL372629	5714571
CHEMBL372797	6420161
CHEMBL373011	9950176
CHEMBL373195	
CHEMBL373337	11409845
CHEMBL373357	11302
CHEMBL373822	16099056
CHEMBL373937	5149739
CHEMBL373984	16083055
CHEMBL374027	10146470
CHEMBL374151	14842885
CHEMBL374254	44418372
CHEMBL374292	44418355
CHEMBL374632	94381
CHEMBL374713	135414460
CHEMBL374744	4617502
CHEMBL374936	23645698
CHEMBL374937	44418337
CHEMBL374982	44418307
CHEMBL375112	9549257
CHEMBL375270	644213
CHEMBL375293	11716665
CHEMBL375563	11213350
CHEMBL375673	224178
CHEMBL375767	465614
CHEMBL375791	44418368
CHEMBL375802	44418316
CHEMBL375938	232556
CHEMBL375971	10303
CHEMBL376026	413225
CHEMBL376028	44418371
CHEMBL376095	16115140
CHEMBL376388	11608401
CHEMBL376505	5326976
CHEMBL376514	1403
CHEMBL376528	44421368
CHEMBL376596	16066792
CHEMBL376616	16126755
CHEMBL376632	16115747
CHEMBL376778	11381543
CHEMBL376993	1094114
CHEMBL377157	11200806
CHEMBL377312	135399748
CHEMBL377539	44416452
CHEMBL377956	135431470
CHEMBL378093	6914623
CHEMBL378160	2742752
CHEMBL378186	11675600
CHEMBL378577	16036927
CHEMBL378857	16046219
CHEMBL378903	821478
CHEMBL378927	6102684
CHEMBL379000	6914659
CHEMBL379094	135929093
CHEMBL379218	11314340
CHEMBL379308	2250919
CHEMBL379692	9543487
CHEMBL379760	6540299
CHEMBL379975	10384072
CHEMBL380201	2809808
CHEMBL380316	42609931
CHEMBL380331	23645578
CHEMBL380355	44409521
CHEMBL380373	9543517
CHEMBL380394	6102685
CHEMBL380420	136106170
CHEMBL380589	5287523
CHEMBL380624	11902976
CHEMBL380648	11291932
CHEMBL380706	1021453
CHEMBL380888	135422922
CHEMBL380955	11840968
CHEMBL381055	11383075
CHEMBL381203	9549185
CHEMBL381386	44409490
CHEMBL381547	8601
CHEMBL381625	9863520
CHEMBL381806	5494385
CHEMBL381831	44408970
CHEMBL382011	44408687
CHEMBL382127	205131
CHEMBL382194	11584486
CHEMBL382201	6540261
CHEMBL382311	9547915
CHEMBL382404	12039267
CHEMBL382639	6852206
CHEMBL382728	9893254
CHEMBL38288	6604840
CHEMBL383144	102175
CHEMBL383189	6914564
CHEMBL383208	712421
CHEMBL383475	344265
CHEMBL383541	6914613
CHEMBL383570	1628
CHEMBL383705	447256
CHEMBL383923	161647
CHEMBL38397	104625
CHEMBL383990	135464491
CHEMBL384090	44416844
CHEMBL384295	126363
CHEMBL384441	6626
CHEMBL384759	135398619
CHEMBL384897	44418325
CHEMBL384903	4552
CHEMBL384915	16083058
CHEMBL38508	9934458
CHEMBL385178	16040289
CHEMBL385279	44418723
CHEMBL385587	6852168
CHEMBL385631	44419435
CHEMBL385653	44418345
CHEMBL385711	10450114
CHEMBL385911	10883540
CHEMBL385937	15991573
CHEMBL385940	44418304
CHEMBL385994	44418330
CHEMBL386015	15991546
CHEMBL386049	462919
CHEMBL386051	447077
CHEMBL38681	121938
CHEMBL387152	259210
CHEMBL387347	4369285
CHEMBL387385	135449326
CHEMBL387632	657346
CHEMBL387748	16654987
CHEMBL387771	16659106
CHEMBL388154	445675
CHEMBL388401	44422402
CHEMBL38851	10039403
CHEMBL388582	64796
CHEMBL388823	754332
CHEMBL388824	10295883
CHEMBL388979	74204
CHEMBL389051	135438608
CHEMBL389083	44425680
CHEMBL38927	9869156
CHEMBL389348	5311120
CHEMBL389390	688469
CHEMBL389685	9222
CHEMBL389767	24779678
CHEMBL390456	447068
CHEMBL390674	10157080
CHEMBL390728	9839132
CHEMBL390866	11303119
CHEMBL390912	44429061
CHEMBL391087	11995761
CHEMBL391586	1235170
CHEMBL391640	10095865
CHEMBL391737	10343728
CHEMBL391738	11656591
CHEMBL391805	24752833
CHEMBL391910	16750040
CHEMBL392068	10435235
CHEMBL39221	443586
CHEMBL392303	44439175
CHEMBL392369	7472794
CHEMBL3924132	73386890
CHEMBL392452	135566336
CHEMBL392760	10150497
CHEMBL392990	11553058
CHEMBL393304	25112470
CHEMBL393882	
CHEMBL393949	
CHEMBL394359	44425663
CHEMBL394484	
CHEMBL3945401	65302
CHEMBL394573	44429063
CHEMBL394624	44427184
CHEMBL394826	11167118
CHEMBL394875	24417
CHEMBL394883	3860640
CHEMBL394956	23661603
CHEMBL395280	854026
CHEMBL395308	
CHEMBL395336	135398570
CHEMBL395347	4369325
CHEMBL395814	6254
CHEMBL395915	1826
CHEMBL395967	16725937
CHEMBL396380	446113
CHEMBL397035	44427178
CHEMBL397666	135530418
CHEMBL398021	74253
CHEMBL398346	135525416
CHEMBL398363	8411
CHEMBL398412	9918693
CHEMBL398428	23653530
CHEMBL398765	971434
CHEMBL398766	3001122
CHEMBL39878	6604822
CHEMBL398890	3001149
CHEMBL398940	98888
CHEMBL399069	3001107
CHEMBL399454	402628
CHEMBL399530	984170
CHEMBL399598	448658
CHEMBL399774	44442164
CHEMBL400431	6914629
CHEMBL400520	21066379
CHEMBL400684	3001170
CHEMBL400733	3001165
CHEMBL400754	9884318
CHEMBL400841	11495704
CHEMBL400912	9556585
CHEMBL401150	448108
CHEMBL401362	5469565
CHEMBL401365	23653531
CHEMBL401377	10339710
CHEMBL401565	135659059
CHEMBL401570	9967941
CHEMBL401607	12144826
CHEMBL401735	23680506
CHEMBL401735	59448176
CHEMBL401842	10114365
CHEMBL401843	135460986
CHEMBL401844	430297
CHEMBL401930	135440466
CHEMBL402262	688424
CHEMBL402456	78027
CHEMBL402747	23627203
CHEMBL402761	24794406
CHEMBL402915	5281621
CHEMBL40317	6603724
CHEMBL403183	5353431
CHEMBL403308	24180126
CHEMBL403328	461278
CHEMBL403350	21066087
CHEMBL403441	16043230
CHEMBL403550	44447998
CHEMBL403673	24836812
CHEMBL403741	7814
CHEMBL403858	10107234
CHEMBL404150	24748051
CHEMBL404505	3080926
CHEMBL404508	135566411
CHEMBL404529	10290302
CHEMBL404630	135566415
CHEMBL404916	25066642
CHEMBL404923	16054
CHEMBL404954	2940
CHEMBL404954	4234241
CHEMBL40502	9913833
CHEMBL405317	838877
CHEMBL405730	461279
CHEMBL405759	9549289
CHEMBL405914	649849
CHEMBL406105	121026
CHEMBL40625	3001770
CHEMBL406375	3385203
CHEMBL40642	473270
CHEMBL406557	867101
CHEMBL406572	24808495
CHEMBL406652	5003498
CHEMBL406821	448043
CHEMBL406834	97141
CHEMBL406845	4878
CHEMBL406863	24762195
CHEMBL406931	11466357
CHEMBL407019	44456679
CHEMBL40711	9842665
CHEMBL407113	6539598
CHEMBL407501	700573
CHEMBL407567	24768537
CHEMBL407763	44452602
CHEMBL407848	11543746
CHEMBL407909	3045225
CHEMBL408060	44452670
CHEMBL408422	5492830
CHEMBL408430	10141893
CHEMBL408500	501640
CHEMBL408563	5310655
CHEMBL408564	6539611
CHEMBL408653	650707
CHEMBL408732	6539567
CHEMBL408777	44452712
CHEMBL408850	1245272
CHEMBL408950	44450651
CHEMBL408967	11188898
CHEMBL409038	2765355
CHEMBL409102	21140145
CHEMBL409225	11641503
CHEMBL409536	9896504
CHEMBL409881	44450664
CHEMBL409969	44430609
CHEMBL41036	9863447
CHEMBL410448	24812721
CHEMBL410462	24800833
CHEMBL410478	446642
CHEMBL410484	3237815
CHEMBL410591	44425667
CHEMBL410668	23400214
CHEMBL410771	3001111
CHEMBL410834	15991588
CHEMBL410907	44450262
CHEMBL411085	2093195
CHEMBL411155	44425657
CHEMBL411274	16122553
CHEMBL411481	5311257
CHEMBL411559	44425659
CHEMBL411605	44425662
CHEMBL411607	44425671
CHEMBL411609	44425679
CHEMBL411930	11522441
CHEMBL412603	497456
CHEMBL41275	183790
CHEMBL41275	183789
CHEMBL412885	10093552
CHEMBL412982	44347746
CHEMBL414345	163781
CHEMBL414613	19700663
CHEMBL414640	60927
CHEMBL415711	72909
CHEMBL415893	11744164
CHEMBL415914	72519
CHEMBL416038	9795646
CHEMBL416301	4395717
CHEMBL41631	5681
CHEMBL4173394	6324599
CHEMBL41748	23646371
CHEMBL417572	44305816
CHEMBL417656	445393
CHEMBL417844	4026
CHEMBL418037	375084
CHEMBL418898	9863132
CHEMBL418937	10904165
CHEMBL419362	5288250
CHEMBL419378	5385086
CHEMBL419424	342403
CHEMBL420311	5113032
CHEMBL42039	448677
CHEMBL420671	11149707
CHEMBL420965	10386282
CHEMBL421088	379337
CHEMBL421138	5287465
CHEMBL421215	180933
CHEMBL421431	762890
CHEMBL421547	44322318
CHEMBL421719	44460434
CHEMBL422187	15079632
CHEMBL422388	44379678
CHEMBL422420	6438358
CHEMBL422668	446382
CHEMBL422942	9820766
CHEMBL423081	11769
CHEMBL42355	6772
CHEMBL42420	10549609
CHEMBL4244843	447573
CHEMBL424728	11189610
CHEMBL424739	11153928
CHEMBL425027	1714884
CHEMBL425092	44418722
CHEMBL425181	135402970
CHEMBL425534	135401968
CHEMBL425584	5494422
CHEMBL425616	6852209
CHEMBL425646	
CHEMBL426078	10131254
CHEMBL426154	44418717
CHEMBL426373	54678922
CHEMBL426404	67821
CHEMBL426560	6914666
CHEMBL42661	10176749
CHEMBL426706	44418348
CHEMBL426815	449125
CHEMBL426819	9912381
CHEMBL427421	18376720
CHEMBL427524	44397406
CHEMBL427862	44427177
CHEMBL427896	24812720
CHEMBL428038	44429064
CHEMBL428064	659101
CHEMBL428135	
CHEMBL428402	15950351
CHEMBL428462	11175137
CHEMBL428495	6862
CHEMBL428666	44314733
CHEMBL428666	44359484
CHEMBL428695	101711
CHEMBL428789	4101591
CHEMBL428963	24798741
CHEMBL42906	476263
CHEMBL429095	262093
CHEMBL429335	752709
CHEMBL429797	9950486
CHEMBL429852	5288251
CHEMBL429852	91935514
CHEMBL43078	14623
CHEMBL430879	4369413
CHEMBL431210	159596
CHEMBL431298	5312149
CHEMBL431504	11957663
CHEMBL432359	447524
CHEMBL433138	44316307
CHEMBL433282	94860
CHEMBL433413	10260053
CHEMBL433461	5312145
CHEMBL433501	1506
CHEMBL433508	9865223
CHEMBL433921	4369171
CHEMBL434025	445383
CHEMBL434063	6518171
CHEMBL434351	9799945
CHEMBL434374	6420120
CHEMBL435278	1517
CHEMBL435323	44419026
CHEMBL435747	10397869
CHEMBL435920	16528
CHEMBL436462	5287515
CHEMBL436546	446515
CHEMBL436624	16034829
CHEMBL436784	11560224
CHEMBL436947	5289295
CHEMBL437341	49797177
CHEMBL437438	3009699
CHEMBL437508	440210
CHEMBL437557	11554165
CHEMBL437747	447873
CHEMBL438303	24779675
CHEMBL439009	18068
CHEMBL439759	9848710
CHEMBL44011	12468
CHEMBL440965	16122614
CHEMBL442229	11311693
CHEMBL442494	
CHEMBL442577	10918703
CHEMBL442632	44588304
CHEMBL442906	302889
CHEMBL443279	3253680
CHEMBL443343	1551564
CHEMBL443436	7092
CHEMBL443455	446801
CHEMBL443697	25090771
CHEMBL443949	5283349
CHEMBL444075	15511440
CHEMBL444161	15561965
CHEMBL444236	74603
CHEMBL444309	133008
CHEMBL444376	1225609
CHEMBL444422	1337
CHEMBL444759	44588320
CHEMBL444832	5311350
CHEMBL444928	5307386
CHEMBL445001	64782
CHEMBL445102	133633
CHEMBL445153	5367161
CHEMBL445162	25011729
CHEMBL445304	86
CHEMBL445420	680935
CHEMBL445631	44342336
CHEMBL445966	5375048
CHEMBL446325	119343
CHEMBL446435	5326914
CHEMBL446567	3083840
CHEMBL446640	5712235
CHEMBL447183	9886249
CHEMBL447448	18464
CHEMBL447627	450268
CHEMBL448084	44570057
CHEMBL448257	44588303
CHEMBL44833	656910
CHEMBL448365	44588299
CHEMBL448556	9883607
CHEMBL448631	44588302
CHEMBL448753	24881674
CHEMBL448977	44588301
CHEMBL449063	25212179
CHEMBL449129	9445
CHEMBL449588	25150014
CHEMBL449882	5463036
CHEMBL449918	44588317
CHEMBL450668	44593666
CHEMBL450802	233538
CHEMBL451158	44579059
CHEMBL451226	1678
CHEMBL451332	3161908
CHEMBL451509	5280493
CHEMBL451666	347590
CHEMBL451721	6443013
CHEMBL451722	98348
CHEMBL451855	444451
