DiseaseID	DrugID
EFO_0000384	CHEMBL1201835
EFO_0000389	CHEMBL1201438
EFO_0000389	CHEMBL2028663
EFO_0000389	CHEMBL2108738
EFO_0000389	CHEMBL3187723
EFO_0000389	CHEMBL1201558
EFO_0000389	CHEMBL2105741
EFO_0000389	CHEMBL1789844
EFO_0000389	CHEMBL2105729
EFO_0000389	CHEMBL1229517
EFO_0000389	CHEMBL476
EFO_0000389	CHEMBL3137343
EFO_0000389	CHEMBL3301612
EFO_0000389	CHEMBL1201561
EFO_0000398	CHEMBL635
EFO_0000398	CHEMBL131
EFO_0000398	CHEMBL1650
EFO_0000400	CHEMBL2108027
EFO_0000400	CHEMBL1069
EFO_0000400	CHEMBL414357
EFO_0000400	CHEMBL1073
EFO_0000400	CHEMBL2107869
EFO_0000400	CHEMBL1200711
EFO_0000400	CHEMBL595
EFO_0000400	CHEMBL419213
EFO_0000400	CHEMBL1592
EFO_0000400	CHEMBL1014
EFO_0000400	CHEMBL1237
EFO_0000400	CHEMBL1201011
EFO_0000400	CHEMBL529888
EFO_0000400	CHEMBL39736
EFO_0000400	CHEMBL1589
EFO_0000400	CHEMBL817
EFO_0000400	CHEMBL2107841
EFO_0000400	CHEMBL142703
EFO_0000400	CHEMBL1422
EFO_0000400	CHEMBL4594217
EFO_0000400	CHEMBL1697838
EFO_0000400	CHEMBL672
EFO_0000400	CHEMBL1200692
EFO_0000400	CHEMBL1017
EFO_0000400	CHEMBL1561
EFO_0000400	CHEMBL1566
EFO_0000400	CHEMBL1201631
EFO_0000400	CHEMBL1491
EFO_0000400	CHEMBL1201630
EFO_0000400	CHEMBL266481
EFO_0000400	CHEMBL427216
EFO_0000400	CHEMBL472
EFO_0000400	CHEMBL383634
EFO_0000400	CHEMBL1272
EFO_0000400	CHEMBL237500
EFO_0000400	CHEMBL3039507
EFO_0000400	CHEMBL498
EFO_0000400	CHEMBL690
EFO_0000400	CHEMBL1480
EFO_0000400	CHEMBL2103745
EFO_0000400	CHEMBL1703
EFO_0000400	CHEMBL1431
EFO_0000400	CHEMBL1770248
EFO_0000400	CHEMBL170988
EFO_0000400	CHEMBL408
EFO_0000400	CHEMBL1280
EFO_0000400	CHEMBL2104391
EFO_0000400	CHEMBL1201629
EFO_0000400	CHEMBL429910
EFO_0000400	CHEMBL376359
EFO_0000400	CHEMBL2
EFO_0000400	CHEMBL2107830
EFO_0000400	CHEMBL2103758
EFO_0000400	CHEMBL1168
EFO_0000400	CHEMBL838
EFO_0000400	CHEMBL1558
EFO_0000400	CHEMBL400599
EFO_0000400	CHEMBL2108446
EFO_0000400	CHEMBL2048484
EFO_0000400	CHEMBL385517
EFO_0000400	CHEMBL6966
EFO_0000400	CHEMBL4594262
EFO_0000400	CHEMBL1201613
EFO_0000400	CHEMBL1481
EFO_0000400	CHEMBL2108336
EFO_0000400	CHEMBL1201497
EFO_0000400	CHEMBL1200574
EFO_0000400	CHEMBL436
EFO_0000400	CHEMBL24
EFO_0000400	CHEMBL1201496
EFO_0000400	CHEMBL782
EFO_0000400	CHEMBL843
EFO_0000400	CHEMBL4524066
EFO_0000400	CHEMBL121
EFO_0000400	CHEMBL2108724
EFO_0000400	CHEMBL783
EFO_0000400	CHEMBL1144
EFO_0000400	CHEMBL1201538
EFO_0000400	CHEMBL1694
EFO_0000401	CHEMBL1560
EFO_0000401	CHEMBL1513
EFO_0000403	CHEMBL4298047
EFO_0000403	CHEMBL601719
EFO_0000403	CHEMBL4297778
EFO_0000403	CHEMBL3545185
EFO_0000403	CHEMBL3301582
EFO_0000464	CHEMBL1263
EFO_0000464	CHEMBL605846
EFO_0000464	CHEMBL1621597
EFO_0000464	CHEMBL2105743
EFO_0000464	CHEMBL1198857
EFO_0000464	CHEMBL2134724
EFO_0000464	CHEMBL1194325
EFO_0000464	CHEMBL1256786
EFO_0000464	CHEMBL1187833
EFO_0000464	CHEMBL1473
EFO_0000464	CHEMBL3989798
EFO_0000464	CHEMBL1082607
EFO_0000464	CHEMBL1363
EFO_0000464	CHEMBL1084172
EFO_0000464	CHEMBL1900528
EFO_0000464	CHEMBL1095777
EFO_0000464	CHEMBL551466
EFO_0000464	CHEMBL1789842
EFO_0000464	CHEMBL523299
EFO_0000464	CHEMBL1951071
EFO_0000464	CHEMBL3545181
EFO_0000464	CHEMBL1370
EFO_0000465	CHEMBL766
EFO_0000465	CHEMBL1200523
EFO_0000465	CHEMBL1201057
EFO_0000465	CHEMBL1435
EFO_0000465	CHEMBL1200758
EFO_0000465	CHEMBL148
EFO_0000465	CHEMBL43708
EFO_0000465	CHEMBL387675
EFO_0000465	CHEMBL174
EFO_0000465	CHEMBL262777
EFO_0000465	CHEMBL1200628
EFO_0000474	CHEMBL1983350
EFO_0000474	CHEMBL1094
EFO_0000474	CHEMBL856
EFO_0000474	CHEMBL108
EFO_0000474	CHEMBL696
EFO_0000474	CHEMBL750
EFO_0000474	CHEMBL109
EFO_0000474	CHEMBL433
EFO_0000474	CHEMBL861
EFO_0000474	CHEMBL328560
EFO_0000474	CHEMBL1214124
EFO_0000474	CHEMBL58323
EFO_0000474	CHEMBL452
EFO_0000474	CHEMBL797
EFO_0000474	CHEMBL190461
EFO_0000474	CHEMBL87493
EFO_0000474	CHEMBL315985
EFO_0000474	CHEMBL64195
EFO_0000474	CHEMBL697
EFO_0000474	CHEMBL220492
EFO_0000474	CHEMBL40
EFO_0000474	CHEMBL16
EFO_0000474	CHEMBL607400
EFO_0000474	CHEMBL20
EFO_0000474	CHEMBL1628502
EFO_0000474	CHEMBL2107062
EFO_0000474	CHEMBL45029
EFO_0000474	CHEMBL3989949
EFO_0000474	CHEMBL918
EFO_0000474	CHEMBL1201336
EFO_0000474	CHEMBL12
EFO_0000474	CHEMBL940
EFO_0000474	CHEMBL1068
EFO_0000474	CHEMBL3833301
EFO_0000474	CHEMBL41355
EFO_0000474	CHEMBL1201754
EFO_0000474	CHEMBL655
EFO_0000474	CHEMBL87992
EFO_0000474	CHEMBL1286
EFO_0000474	CHEMBL695
EFO_0000474	CHEMBL1095
EFO_0000474	CHEMBL1059
EFO_0000474	CHEMBL1027
EFO_0000474	CHEMBL89598
EFO_0000474	CHEMBL1100
EFO_0000474	CHEMBL741
EFO_0000474	CHEMBL450
EFO_0000474	CHEMBL2105613
EFO_0000479	CHEMBL760
EFO_0000479	CHEMBL1200759
EFO_0000516	CHEMBL679
EFO_0000516	CHEMBL1291
EFO_0000516	CHEMBL1201341
EFO_0000516	CHEMBL19
EFO_0000516	CHEMBL134
EFO_0000516	CHEMBL765
EFO_0000516	CHEMBL1201229
EFO_0000516	CHEMBL94
EFO_0000516	CHEMBL1201216
EFO_0000516	CHEMBL20
EFO_0000516	CHEMBL220491
EFO_0000516	CHEMBL1200814
EFO_0000516	CHEMBL1201222
EFO_0000516	CHEMBL17
EFO_0000516	CHEMBL1963683
EFO_0000516	CHEMBL965
EFO_0000516	CHEMBL667
EFO_0000516	CHEMBL550
EFO_0000516	CHEMBL14
EFO_0000516	CHEMBL1201237
EFO_0000516	CHEMBL1200799
EFO_0000516	CHEMBL1051
EFO_0000516	CHEMBL278020
EFO_0000516	CHEMBL1201178
EFO_0000516	CHEMBL4594250
EFO_0000516	CHEMBL105
EFO_0000516	CHEMBL2062257
EFO_0000516	CHEMBL499
EFO_0000516	CHEMBL1200963
EFO_0000516	CHEMBL1201162
EFO_0000516	CHEMBL1200870
EFO_0000516	CHEMBL423
EFO_0000516	CHEMBL647
EFO_0000516	CHEMBL2364612
EFO_0000516	CHEMBL839
EFO_0000516	CHEMBL1201177
EFO_0000516	CHEMBL844
EFO_0000516	CHEMBL1201262
EFO_0000516	CHEMBL218490
EFO_0000516	CHEMBL1025
EFO_0000516	CHEMBL1200661
EFO_0000519	CHEMBL810
EFO_0000519	CHEMBL1201583
EFO_0000519	CHEMBL513
EFO_0000536	CHEMBL717
EFO_0000537	CHEMBL842
EFO_0000537	CHEMBL1201115
EFO_0000537	CHEMBL1639
EFO_0000537	CHEMBL1668
EFO_0000537	CHEMBL673
EFO_0000537	CHEMBL542541
EFO_0000537	CHEMBL3544986
EFO_0000537	CHEMBL1200534
EFO_0000537	CHEMBL1168
EFO_0000537	CHEMBL1200494
EFO_0000537	CHEMBL406
EFO_0000537	CHEMBL1200987
EFO_0000537	CHEMBL1051
EFO_0000537	CHEMBL707
EFO_0000537	CHEMBL2103873
EFO_0000537	CHEMBL435
EFO_0000537	CHEMBL1200692
EFO_0000537	CHEMBL2062257
EFO_0000537	CHEMBL1148
EFO_0000537	CHEMBL1491
EFO_0000537	CHEMBL1095097
EFO_0000537	CHEMBL4594288
EFO_0000537	CHEMBL267936
EFO_0000537	CHEMBL768
EFO_0000537	CHEMBL1697
EFO_0000537	CHEMBL2356097
EFO_0000537	CHEMBL3039598
EFO_0000537	CHEMBL2097081
EFO_0000537	CHEMBL765
EFO_0000537	CHEMBL1487
EFO_0000537	CHEMBL588
EFO_0000537	CHEMBL723
EFO_0000537	CHEMBL1200561
EFO_0000537	CHEMBL1069
EFO_0000537	CHEMBL1237
EFO_0000537	CHEMBL2111097
EFO_0000537	CHEMBL1201531
EFO_0000537	CHEMBL1648
EFO_0000537	CHEMBL1201731
EFO_0000537	CHEMBL945
EFO_0000537	CHEMBL1684
EFO_0000537	CHEMBL19236
EFO_0000537	CHEMBL282724
EFO_0000537	CHEMBL578
EFO_0000537	CHEMBL2103795
EFO_0000537	CHEMBL434394
EFO_0000537	CHEMBL1026
EFO_0000537	CHEMBL1201011
EFO_0000537	CHEMBL4594262
EFO_0000537	CHEMBL6966
EFO_0000537	CHEMBL995
EFO_0000537	CHEMBL1200326
EFO_0000537	CHEMBL1398126
EFO_0000537	CHEMBL1484
EFO_0000537	CHEMBL24
EFO_0000537	CHEMBL957
EFO_0000537	CHEMBL1200659
EFO_0000537	CHEMBL730
EFO_0000537	CHEMBL459
EFO_0000537	CHEMBL1014
EFO_0000537	CHEMBL1200813
EFO_0000537	CHEMBL1581
EFO_0000537	CHEMBL645
EFO_0000537	CHEMBL649
EFO_0000537	CHEMBL35
EFO_0000537	CHEMBL1560
EFO_0000537	CHEMBL134
EFO_0000537	CHEMBL1200343
EFO_0000537	CHEMBL1200323
EFO_0000537	CHEMBL2
EFO_0000537	CHEMBL1201167
EFO_0000537	CHEMBL1726
EFO_0000537	CHEMBL1111
EFO_0000537	CHEMBL419213
EFO_0000537	CHEMBL1200515
EFO_0000537	CHEMBL1200402
EFO_0000537	CHEMBL844
EFO_0000537	CHEMBL423
EFO_0000537	CHEMBL191
EFO_0000537	CHEMBL1694
EFO_0000537	CHEMBL1671
EFO_0000537	CHEMBL13
EFO_0000537	CHEMBL1017
EFO_0000537	CHEMBL1280
EFO_0000537	CHEMBL1472989
EFO_0000537	CHEMBL1705
EFO_0000537	CHEMBL181
EFO_0000537	CHEMBL772
EFO_0000537	CHEMBL279516
EFO_0000537	CHEMBL585
EFO_0000537	CHEMBL813
EFO_0000537	CHEMBL3559672
EFO_0000537	CHEMBL2028661
EFO_0000537	CHEMBL838
EFO_0000537	CHEMBL27
EFO_0000537	CHEMBL3039596
EFO_0000537	CHEMBL1691
EFO_0000537	CHEMBL1393
EFO_0000537	CHEMBL276832
EFO_0000537	CHEMBL1480
EFO_0000537	CHEMBL878
EFO_0000537	CHEMBL802
EFO_0000537	CHEMBL1159
EFO_0000537	CHEMBL51
EFO_0000537	CHEMBL1200338
EFO_0000537	CHEMBL1201260
EFO_0000537	CHEMBL1519
EFO_0000537	CHEMBL1200862
EFO_0000537	CHEMBL862
EFO_0000537	CHEMBL1513
EFO_0000537	CHEMBL1165
EFO_0000537	CHEMBL393220
EFO_0000537	CHEMBL2062335
EFO_0000537	CHEMBL193
EFO_0000537	CHEMBL169901
EFO_0000537	CHEMBL642
EFO_0000537	CHEMBL2107834
EFO_0000537	CHEMBL1055
EFO_0000537	CHEMBL429
EFO_0000537	CHEMBL1201329
EFO_0000537	CHEMBL1592
EFO_0000537	CHEMBL3545059
EFO_0000537	CHEMBL1558
EFO_0000537	CHEMBL23
EFO_0000540	CHEMBL4298180
EFO_0000540	CHEMBL3989977
EFO_0000540	CHEMBL1256391
EFO_0000540	CHEMBL1201580
EFO_0000540	CHEMBL1201607
EFO_0000540	CHEMBL1201439
EFO_0000540	CHEMBL1201605
EFO_0000540	CHEMBL1742996
EFO_0000540	CHEMBL1201831
EFO_0000540	CHEMBL1201835
EFO_0000540	CHEMBL1619
EFO_0000540	CHEMBL1201587
EFO_0000540	CHEMBL1201608
EFO_0000540	CHEMBL2107333
EFO_0000540	CHEMBL1201833
EFO_0000540	CHEMBL848
EFO_0000540	CHEMBL2105759
EFO_0000540	CHEMBL4297981
EFO_0000540	CHEMBL413
EFO_0000540	CHEMBL514800
EFO_0000540	CHEMBL1743034
EFO_0000540	CHEMBL3989887
EFO_0000540	CHEMBL2218919
EFO_0000540	CHEMBL2336071
EFO_0000540	CHEMBL34259
EFO_0000540	CHEMBL1201834
EFO_0000540	CHEMBL866
EFO_0000540	CHEMBL1201575
EFO_0000540	CHEMBL269732
EFO_0000540	CHEMBL1743068
EFO_0000540	CHEMBL3833307
EFO_0000540	CHEMBL1743087
EFO_0000540	CHEMBL973
EFO_0000540	CHEMBL2108041
EFO_0000540	CHEMBL2108730
EFO_0000540	CHEMBL1201823
EFO_0000540	CHEMBL1201830
EFO_0000540	CHEMBL1789843
EFO_0000540	CHEMBL1201570
EFO_0000540	CHEMBL2108681
EFO_0000540	CHEMBL3301607
EFO_0000540	CHEMBL1201581
EFO_0000540	CHEMBL1201571
EFO_0000540	CHEMBL1908360
EFO_0000540	CHEMBL1542
EFO_0000540	CHEMBL314854
EFO_0000540	CHEMBL2109334
EFO_0000540	CHEMBL3989986
EFO_0000540	CHEMBL3707247
EFO_0000540	CHEMBL3622821
EFO_0000540	CHEMBL221959
EFO_0000540	CHEMBL1743070
EFO_0000540	CHEMBL1237022
EFO_0000540	CHEMBL1742990
EFO_0000540	CHEMBL1201828
EFO_0000540	CHEMBL1201572
EFO_0000540	CHEMBL160
EFO_0000540	CHEMBL468
EFO_0000540	CHEMBL43452
EFO_0000540	CHEMBL2364648
EFO_0000540	CHEMBL960
EFO_0000540	CHEMBL3990029
EFO_0000544	CHEMBL44354
EFO_0000544	CHEMBL22
EFO_0000544	CHEMBL33
EFO_0000544	CHEMBL144673
EFO_0000544	CHEMBL1730
EFO_0000544	CHEMBL1187011
EFO_0000544	CHEMBL158
EFO_0000544	CHEMBL1644
EFO_0000544	CHEMBL1213250
EFO_0000544	CHEMBL1255800
EFO_0000544	CHEMBL660
EFO_0000544	CHEMBL1486
EFO_0000544	CHEMBL1201104
EFO_0000544	CHEMBL985
EFO_0000544	CHEMBL177
EFO_0000544	CHEMBL3039597
EFO_0000544	CHEMBL1200699
EFO_0000544	CHEMBL615
EFO_0000544	CHEMBL1569
EFO_0000544	CHEMBL1689063
EFO_0000544	CHEMBL996
EFO_0000544	CHEMBL1201567
EFO_0000544	CHEMBL1200855
EFO_0000544	CHEMBL3184512
EFO_0000544	CHEMBL126
EFO_0000544	CHEMBL1568276
EFO_0000544	CHEMBL927
EFO_0000544	CHEMBL83668
EFO_0000544	CHEMBL2107817
EFO_0000544	CHEMBL1503
EFO_0000544	CHEMBL1232
EFO_0000544	CHEMBL819
EFO_0000544	CHEMBL535396
EFO_0000544	CHEMBL267345
EFO_0000544	CHEMBL1359
EFO_0000544	CHEMBL1201186
EFO_0000544	CHEMBL1136
EFO_0000544	CHEMBL1200628
EFO_0000544	CHEMBL4
EFO_0000544	CHEMBL1200530
EFO_0000544	CHEMBL403
EFO_0000544	CHEMBL1201057
EFO_0000544	CHEMBL1082
EFO_0000544	CHEMBL1628385
EFO_0000544	CHEMBL491571
EFO_0000544	CHEMBL790
EFO_0000544	CHEMBL1434
EFO_0000544	CHEMBL404
EFO_0000544	CHEMBL1201568
EFO_0000544	CHEMBL1747
EFO_0000544	CHEMBL1200523
EFO_0000544	CHEMBL638
EFO_0000544	CHEMBL959
EFO_0000544	CHEMBL3301605
EFO_0000544	CHEMBL1200474
EFO_0000544	CHEMBL3112741
EFO_0000544	CHEMBL3301650
EFO_0000544	CHEMBL262777
EFO_0000544	CHEMBL443
EFO_0000544	CHEMBL91
EFO_0000544	CHEMBL504
EFO_0000544	CHEMBL1200632
EFO_0000544	CHEMBL454950
EFO_0000544	CHEMBL1200588
EFO_0000544	CHEMBL1095930
EFO_0000544	CHEMBL1241951
EFO_0000544	CHEMBL1200656
EFO_0000544	CHEMBL1753
EFO_0000544	CHEMBL450895
EFO_0000544	CHEMBL1201441
EFO_0000544	CHEMBL529
EFO_0000544	CHEMBL376140
EFO_0000544	CHEMBL1200544
EFO_0000544	CHEMBL893
EFO_0000544	CHEMBL1163
EFO_0000544	CHEMBL1200729
EFO_0000544	CHEMBL1200701
EFO_0000544	CHEMBL1439
EFO_0000544	CHEMBL3989766
EFO_0000544	CHEMBL2219414
EFO_0000544	CHEMBL3301680
EFO_0000544	CHEMBL1201127
EFO_0000544	CHEMBL1323
EFO_0000544	CHEMBL186
EFO_0000544	CHEMBL1200688
EFO_0000544	CHEMBL3989769
EFO_0000544	CHEMBL766
EFO_0000544	CHEMBL1591
EFO_0000544	CHEMBL2095208
EFO_0000544	CHEMBL3707333
EFO_0000544	CHEMBL1463
EFO_0000544	CHEMBL2108535
EFO_0000544	CHEMBL1688530
EFO_0000544	CHEMBL32
EFO_0000544	CHEMBL3184906
EFO_0000544	CHEMBL1201289
EFO_0000544	CHEMBL3989567
EFO_0000544	CHEMBL1201098
EFO_0000544	CHEMBL1200936
EFO_0000544	CHEMBL1200758
EFO_0000544	CHEMBL1200558
EFO_0000544	CHEMBL545
EFO_0000544	CHEMBL370143
EFO_0000544	CHEMBL3989715
EFO_0000544	CHEMBL680
EFO_0000544	CHEMBL404520
EFO_0000544	CHEMBL1951095
EFO_0000544	CHEMBL582
EFO_0000544	CHEMBL1200881
EFO_0000544	CHEMBL4208954
EFO_0000544	CHEMBL3183968
EFO_0000544	CHEMBL137
EFO_0000544	CHEMBL507870
EFO_0000544	CHEMBL1483
EFO_0000544	CHEMBL141
EFO_0000544	CHEMBL1200735
EFO_0000544	CHEMBL498847
EFO_0000544	CHEMBL148
EFO_0000544	CHEMBL474579
EFO_0000544	CHEMBL384467
EFO_0000544	CHEMBL455
EFO_0000544	CHEMBL2146124
EFO_0000544	CHEMBL174
EFO_0000544	CHEMBL1541
EFO_0000544	CHEMBL1201270
EFO_0000544	CHEMBL1435
EFO_0000544	CHEMBL3039594
EFO_0000544	CHEMBL1436
EFO_0000544	CHEMBL454446
EFO_0000544	CHEMBL1010
EFO_0000544	CHEMBL3301669
EFO_0000544	CHEMBL387675
EFO_0000544	CHEMBL31
EFO_0000544	CHEMBL127
EFO_0000544	CHEMBL3989751
EFO_0000544	CHEMBL1201281
EFO_0000544	CHEMBL1202
EFO_0000544	CHEMBL1443
EFO_0000544	CHEMBL161
EFO_0000544	CHEMBL1200944
EFO_0000544	CHEMBL1617
EFO_0000544	CHEMBL3707334
EFO_0000544	CHEMBL976
EFO_0000544	CHEMBL2206196
EFO_0000544	CHEMBL223228
EFO_0000544	CHEMBL29
EFO_0000544	CHEMBL3184791
EFO_0000544	CHEMBL719
EFO_0000544	CHEMBL1727
EFO_0000544	CHEMBL1201724
EFO_0000544	CHEMBL3301800
EFO_0000544	CHEMBL1449
EFO_0000544	CHEMBL104
EFO_0000544	CHEMBL1538
EFO_0000544	CHEMBL2105950
EFO_0000544	CHEMBL1003
EFO_0000544	CHEMBL43708
EFO_0000544	CHEMBL1433
EFO_0000544	CHEMBL777
EFO_0000544	CHEMBL2364632
EFO_0000544	CHEMBL3989738
EFO_0000544	CHEMBL2103872
EFO_0000544	CHEMBL4594388
EFO_0000544	CHEMBL3989551
EFO_0000544	CHEMBL2096635
EFO_0000544	CHEMBL1741
EFO_0000544	CHEMBL1201018
EFO_0000544	CHEMBL71595
EFO_0000544	CHEMBL1200962
EFO_0000544	CHEMBL2364633
EFO_0000544	CHEMBL1126
EFO_0000544	CHEMBL8
EFO_0000544	CHEMBL1200678
EFO_0000544	CHEMBL1447
EFO_0000544	CHEMBL1200384
EFO_0000544	CHEMBL372795
EFO_0000544	CHEMBL562
EFO_0000544	CHEMBL1440
EFO_0000544	CHEMBL3989714
EFO_0000545	CHEMBL1201464
EFO_0000545	CHEMBL1200503
EFO_0000545	CHEMBL493
EFO_0000545	CHEMBL2355051
EFO_0000545	CHEMBL3185958
EFO_0000546	CHEMBL256087
EFO_0000546	CHEMBL600
EFO_0000546	CHEMBL108545
EFO_0000546	CHEMBL1504
EFO_0000546	CHEMBL1201236
EFO_0000546	CHEMBL1200748
EFO_0000555	CHEMBL76370
EFO_0000555	CHEMBL3304485
EFO_0000555	CHEMBL1200885
EFO_0000555	CHEMBL1516474
EFO_0000555	CHEMBL2159122
EFO_0000555	CHEMBL1200479
EFO_0000555	CHEMBL1123
EFO_0000555	CHEMBL1110
EFO_0000555	CHEMBL3301627
EFO_0000555	CHEMBL1201134
EFO_0000555	CHEMBL3301675
EFO_0000555	CHEMBL3184512
EFO_0000556	CHEMBL1771
EFO_0000556	CHEMBL1083385
EFO_0000557	CHEMBL635
EFO_0000558	CHEMBL359744
EFO_0000558	CHEMBL1201558
EFO_0000558	CHEMBL53463
EFO_0000564	CHEMBL450449
EFO_0000565	CHEMBL1201231
EFO_0000565	CHEMBL1467
EFO_0000565	CHEMBL1201014
EFO_0000565	CHEMBL131
EFO_0000565	CHEMBL1201302
EFO_0000565	CHEMBL1201265
EFO_0000565	CHEMBL1201081
EFO_0000565	CHEMBL1364144
EFO_0000565	CHEMBL635
EFO_0000565	CHEMBL820
EFO_0000565	CHEMBL2021430
EFO_0000565	CHEMBL1201594
EFO_0000565	CHEMBL1200953
EFO_0000565	CHEMBL1650
EFO_0000565	CHEMBL384467
EFO_0000569	CHEMBL450449
EFO_0000574	CHEMBL1201594
EFO_0000574	CHEMBL1201081
EFO_0000574	CHEMBL3039502
EFO_0000574	CHEMBL403664
EFO_0000574	CHEMBL1467
EFO_0000574	CHEMBL1201265
EFO_0000574	CHEMBL159
EFO_0000574	CHEMBL1364144
EFO_0000574	CHEMBL4298047
EFO_0000574	CHEMBL1200796
EFO_0000574	CHEMBL1200953
EFO_0000574	CHEMBL131
EFO_0000574	CHEMBL635
EFO_0000574	CHEMBL3085504
EFO_0000574	CHEMBL2021430
EFO_0000574	CHEMBL88
EFO_0000574	CHEMBL1650
EFO_0000574	CHEMBL378544
EFO_0000574	CHEMBL3286830
EFO_0000574	CHEMBL1201302
EFO_0000574	CHEMBL384467
EFO_0000584	CHEMBL174
EFO_0000584	CHEMBL161
EFO_0000584	CHEMBL127
EFO_0000584	CHEMBL177
EFO_0000584	CHEMBL1463
EFO_0000584	CHEMBL615
EFO_0000584	CHEMBL3183968
EFO_0000584	CHEMBL4208954
EFO_0000588	CHEMBL225072
EFO_0000589	CHEMBL675
EFO_0000589	CHEMBL870
EFO_0000612	CHEMBL1017
EFO_0000612	CHEMBL2364655
EFO_0000612	CHEMBL649
EFO_0000612	CHEMBL1097279
EFO_0000612	CHEMBL1201167
EFO_0000612	CHEMBL59
EFO_0000612	CHEMBL493982
EFO_0000612	CHEMBL1581
EFO_0000612	CHEMBL1487
EFO_0000612	CHEMBL4594262
EFO_0000612	CHEMBL1771
EFO_0000612	CHEMBL1560
EFO_0000612	CHEMBL707
EFO_0000612	CHEMBL1519
EFO_0000612	CHEMBL1144
EFO_0000612	CHEMBL334966
EFO_0000612	CHEMBL398435
EFO_0000612	CHEMBL1491
EFO_0000612	CHEMBL2107386
EFO_0000612	CHEMBL1201772
EFO_0000612	CHEMBL1237
EFO_0000612	CHEMBL730
EFO_0000612	CHEMBL1393
EFO_0000612	CHEMBL916
EFO_0000612	CHEMBL3189072
EFO_0000612	CHEMBL690
EFO_0000612	CHEMBL24
EFO_0000612	CHEMBL1083385
EFO_0000612	CHEMBL1014
EFO_0000612	CHEMBL393220
EFO_0000612	CHEMBL1064
EFO_0000612	CHEMBL25
EFO_0000612	CHEMBL1069
EFO_0000612	CHEMBL1095097
EFO_0000612	CHEMBL723
EFO_0000612	CHEMBL1557
EFO_0000612	CHEMBL3544986
EFO_0000612	CHEMBL1168
EFO_0000612	CHEMBL1200535
EFO_0000612	CHEMBL2108791
EFO_0000612	CHEMBL1200561
EFO_0000612	CHEMBL573
EFO_0000612	CHEMBL1201773
EFO_0000612	CHEMBL13
EFO_0000612	CHEMBL1200692
EFO_0000612	CHEMBL1201174
EFO_0000612	CHEMBL1148
EFO_0000612	CHEMBL1464
EFO_0000612	CHEMBL1201593
EFO_0000612	CHEMBL419213
EFO_0000612	CHEMBL1200402
EFO_0000612	CHEMBL435
EFO_0000612	CHEMBL2062335
EFO_0000612	CHEMBL1422
EFO_0000612	CHEMBL4302512
EFO_0000612	CHEMBL1200879
EFO_0000612	CHEMBL1201476
EFO_0000616	CHEMBL852
EFO_0000616	CHEMBL488
EFO_0000616	CHEMBL3353410
EFO_0000616	CHEMBL92
EFO_0000616	CHEMBL2108611
EFO_0000616	CHEMBL1201550
EFO_0000616	CHEMBL2108738
EFO_0000616	CHEMBL34259
EFO_0000616	CHEMBL1773
EFO_0000616	CHEMBL467
EFO_0000616	CHEMBL2110824
EFO_0000616	CHEMBL3301589
EFO_0000616	CHEMBL3286830
EFO_0000616	CHEMBL1789844
EFO_0000616	CHEMBL3301574
EFO_0000616	CHEMBL608533
EFO_0000616	CHEMBL1750
EFO_0000616	CHEMBL888
EFO_0000616	CHEMBL46286
EFO_0000616	CHEMBL1201585
EFO_0000616	CHEMBL2043437
EFO_0000616	CHEMBL447629
EFO_0000616	CHEMBL460287
EFO_0000616	CHEMBL3989958
EFO_0000616	CHEMBL1096885
EFO_0000616	CHEMBL1024
EFO_0000616	CHEMBL3545131
EFO_0000616	CHEMBL3402762
EFO_0000616	CHEMBL2403108
EFO_0000616	CHEMBL180022
EFO_0000616	CHEMBL271227
EFO_0000616	CHEMBL451887
EFO_0000616	CHEMBL3301610
EFO_0000616	CHEMBL98
EFO_0000616	CHEMBL428647
EFO_0000616	CHEMBL553
EFO_0000616	CHEMBL4297573
EFO_0000616	CHEMBL941
EFO_0000616	CHEMBL24828
EFO_0000616	CHEMBL189963
EFO_0000616	CHEMBL3137320
EFO_0000616	CHEMBL1200796
EFO_0000616	CHEMBL408513
EFO_0000616	CHEMBL4298124
EFO_0000616	CHEMBL1455
EFO_0000616	CHEMBL1201752
EFO_0000616	CHEMBL4594284
EFO_0000616	CHEMBL1201129
EFO_0000616	CHEMBL1743043
EFO_0000616	CHEMBL3545252
EFO_0000616	CHEMBL1201506
EFO_0000616	CHEMBL185
EFO_0000616	CHEMBL415606
EFO_0000616	CHEMBL1289601
EFO_0000616	CHEMBL1425
EFO_0000616	CHEMBL3218576
EFO_0000616	CHEMBL553025
EFO_0000616	CHEMBL3183409
EFO_0000616	CHEMBL3989908
EFO_0000616	CHEMBL3707266
EFO_0000616	CHEMBL1201247
EFO_0000616	CHEMBL1171837
EFO_0000616	CHEMBL255863
EFO_0000616	CHEMBL343448
EFO_0000616	CHEMBL289469
EFO_0000616	CHEMBL90593
EFO_0000616	CHEMBL1743047
EFO_0000616	CHEMBL502835
EFO_0000616	CHEMBL1670
EFO_0000616	CHEMBL3813873
EFO_0000616	CHEMBL254328
EFO_0000616	CHEMBL452231
EFO_0000616	CHEMBL2007641
EFO_0000616	CHEMBL691
EFO_0000616	CHEMBL414804
EFO_0000616	CHEMBL3545376
EFO_0000616	CHEMBL11359
EFO_0000616	CHEMBL1756
EFO_0000616	CHEMBL84
EFO_0000616	CHEMBL455186
EFO_0000616	CHEMBL383675
