DiseaseID	DrugCID
C0011616	31307
C0011616	9782
C0011616	5755
C0011616	62358
C0011616	6215
C0011616	7187
C0011616	5865
C0011616	6714002
C0011616	32798
C0011616	444036
C0011616	5745
C0011616	10129918
C0011616	443943
C0011616	5743
C0011616	5311167
C0011616	146160320
C0011616	5311067
C0011616	443958
C0011616	16490
C0011616	441335
C0011616	5311066
C0011616	9642
C0011616	71415
C0011616	1176
C0011616	5311052
C0011616	5311000
C0011633	243
C0011644	104865
C0011644	243
C0011849	118984462
C0011849	16137271
C0011849	156612985
C0011849	16136701
C0011849	118984375
C0011854	139600551
C0011854	118984454
C0011854	73897513
C0011854	118984375
C0011854	16132438
C0011860	441184
C0011860	24812758
C0011860	18397995
C0011860	445421
C0011860	4369359
C0011860	122172882
C0011860	9565
C0011860	129010024
C0011860	10096344
C0011860	2727
C0011860	4432690
C0011860	121891
C0011860	134694648
C0011860	91610
C0011860	163284948
C0011860	444254
C0011860	139600551
C0011860	41774
C0011860	155886935
C0011860	145994868
C0011860	11949646
C0011860	118984375
C0011860	3476
C0011860	6918537
C0011860	4829
C0011860	3478
C0011860	16132438
C0011860	5505
C0011860	73897513
C0011860	118984454
C0011860	3475
C0011860	9826451
C0011860	32778
C0011860	5311309
C0011860	11235729
C0011860	66576989
C0011860	5503
C0011860	5251896
C0011860	65981
C0011860	9887712
C0011860	129317852
C0011860	11243969
C0011860	24848920
C0011860	11450633
C0011860	11077541
C0011860	444020
C0011860	131709229
C0011860	441314
C0011860	129009973
C0011860	4091
C0011860	134694638
C0011860	58391580
C0011860	3488
C0011860	91978180
C0011860	16134956
C0011860	98047158
C0011881	44093
C0011881	3749
C0011881	3961
C0011974	131204
C0011974	6433516
C0011974	16667679
C0011974	5386092
C0011974	53486284
C0011974	2812
C0011974	14806
C0011974	46783793
C0011974	73438937
C0011974	1972
C0011974	44399170
C0011974	50990393
C0011974	134719018
C0011974	118705500
C0011974	23863720
C0011974	139246982
C0011974	4189
C0011974	44421047
C0011974	135391140
C0011974	1254
C0011974	14956
C0011974	5280965
C0011974	71311649
C0011974	91827561
C0011974	145705939
C0011974	9919339
C0011991	5288826
C0011991	13505
C0011991	3955
C0011991	16682734
C0011991	34328
C0012546	12560
C0012561	4477
C0012734	2726
C0012734	4926
C0013238	62280
C0013238	46835684
C0013238	16404350
C0013238	24728610
C0013238	25246316
C0013238	122172945
C0013238	174
C0013238	123134263
C0013238	5403
C0013238	24883466
C0013238	5281243
C0013238	5280754
C0013238	6435893
C0013238	5497195
C0013238	5284373
C0013238	2909
C0013238	5368396
C0013238	448437
C0013238	49867938
C0013238	73896891
C0013264	11219835
C0013274	3715
C0013295	5029
C0013295	3883
C0013295	3033637
C0013295	3001055
C0013295	5353622
C0013295	2756
C0013295	4594
C0013295	5702160
C0013295	3325
C0013338	16129620
C0013338	131954786
C0013338	16132413
C0013338	121235530
C0013338	16132356
C0013369	6249
C0013371	2764
C0013371	5329
C0013371	4583
C0013371	4539
C0013371	5328
C0013371	6249
C0013371	5578
C0013390	2519
C0013390	4044
C0013390	54684589
C0013390	4037
C0013390	24871323
C0013390	156391
C0013390	3028194
C0013390	2662
C0013390	3033
C0013390	3045402
C0013390	4992
C0013390	39912
C0013390	3672
C0013390	3825
C0013390	64738
C0013390	5282387
C0013390	54708862
C0013395	5702160
C0013395	3001055
C0013395	5311266
C0013395	3033637
C0013395	10112
C0013395	11029
C0013395	3325
C0013395	16682734
C0013395	5353622
