TTD_ID	CID
D00XWD	135409453
D00XWF	
D00XWZ	
D00XXZ	
D00XZH	44430025
D00XZP	
D00XZY	
D00XZZ	4286311
D00YAH	
D00YAS	55397
D00YAZ	10405534
D00YBT	
D00YBU	44413537
D00YBW	
D00YBZ	
D00YCG	44129621
D00YCO	5282056
D00YCU	667662
D00YCW	44426807
D00YDN	
D00YDR	71308131
D00YEB	25141414
D00YEF	148885
D00YEO	
D00YER	25127713
D00YEV	5281605
D00YFP	
D00YGA	9845965
D00YGP	11536337
D00YGY	
D00YHD	46854449
D00YHI	24863955
D00YID	
D00YIS	56947013
D00YJD	
D00YJI	
D00YLF	
D00YLM	219101
D00YLW	3033818
D00YMM	
D00YMN	
D00YNA	25093374
D00YNI	198107
D00YNJ	
D00YNK	
D00YNW	9851134
D00YNY	753704
D00YOM	15557795
D00YOV	
D00YOW	
D00YOY	
D00YPH	10239
D00YPO	14032753
D00YPR	9811611
D00YPW	135399235
D00YQI	
D00YQZ	195821
D00YRD	
D00YRF	
D00YRS	
D00YSJ	158795
D00YTQ	9813758
D00YTS	
D00YTX	
D00YUB	
D00YUO	4634714
D00YUP	
D00YUQ	
D00YUX	73755066
D00YVE	10219723
D00YVF	16157882
D00YVJ	44568812
D00YVL	
D00YWH	
D00YWL	
D00YWP	9904
D00YWZ	18450753
D00YXA	
D00YXE	11652061
D00YXG	
D00YXL	
D00YXR	
D00YXU	
D00YYA	
D00YYO	
D00YYQ	
D00YZA	5453
D00YZD	54726191
D00YZP	
D00ZAI	
D00ZAJ	1530
D00ZBH	46855775
D00ZBL	135458122
D00ZBQ	
D00ZBZ	
D00ZCD	
D00ZCN	151068
D00ZCT	46892186
D00ZCU	4284720
D00ZDO	
D00ZDX	73755208
D00ZEG	65902
D00ZEN	
D00ZEY	22314173
D00ZFC	
D00ZFP	5870
D00ZFQ	
D00ZFY	
D00ZGA	9917021
D00ZGE	
D00ZGF	
D00ZGG	
D00ZGT	
D00ZGW	46883841
D00ZHM	
D00ZHR	
D00ZIK	9908783
D00ZJG	44331589
D00ZKC	64986
D00ZKW	1228
D00ZLC	
D00ZME	9861000
D00ZMK	49862502
D00ZMN	11851183
D00ZMS	44451344
D00ZMU	
D00ZMY	24881867
D00ZNP	
D00ZNS	
D00ZOF	23666456
D00ZPJ	24181959
D00ZPR	
D00ZPT	
D00ZRO	
D00ZRS	
D00ZSD	11694528
D00ZSF	
D00ZTD	10475633
D00ZUQ	16122582
D00ZUU	
D00ZVM	
D00ZVS	
D00ZVY	
D00ZWA	11498992
D00ZWE	
D00ZWG	127722
D00ZWU	1860395
D00ZXR	
D00ZXX	25110406
D00ZYK	3744
D00ZZB	
D00ZZH	23666181
D00ZZJ	
D01AAD	44251289
D01AAH	
D01AAI	4046493
D01ABR	44414723
D01ABX	71451950
D01ACE	
D01ACT	10858185
D01ADA	45269963
D01ADE	
D01ADH	
D01ADK	11693641
D01ADL	
D01AEF	
D01AET	
D01AFG	
D01AFH	9900598
D01AFN	
D01AFV	11500603
D01AGR	24857857
D01AHI	
D01AHL	44412953
D01AHO	16131215
D01AIM	
D01AIN	
D01AJM	
D01AJO	
D01AJQ	46232685
D01AJY	2284
D01AJZ	11242036
D01AKK	
D01AKU	
D01ALJ	
D01ALP	
D01ALS	11535796
D01AMS	46884061
D01AMV	46879811
D01ANE	
D01AOI	44592200
D01APA	66855377
D01APL	14987
D01APZ	44274056
D01AQC	9811733
D01AQN	
D01AQT	9936883
D01ARE	44388719
D01ARG	
D01ARU	
D01ARY	44405865
D01ASM	1549133
D01ATS	
D01AUI	135413539
D01AUL	60832
D01AUS	11616925
D01AUX	11617151
D01AVF	
D01AVM	44407683
D01AVS	25065930
D01AWD	439284
D01AWE	444493
D01AWH	
D01AXA	11764797
D01AXB	60835
D01AXK	
D01AXT	
D01AYF	
D01AYJ	1549008
D01AYP	
D01AYX	57404290
D01AZG	5073
D01AZJ	70702462
D01AZP	16678086
D01BAG	16125102
D01BAK	9809446
D01BAU	
D01BBB	
D01BBR	146291
D01BCI	71080
D01BCK	23382
D01BCL	235533
D01BCQ	65822
D01BDJ	70175
D01BDY	15344754
D01BEX	
D01BFA	
D01BGG	
D01BGK	44554788
D01BGU	
D01BGW	
D01BGY	9827510
D01BHC	
D01BIQ	
D01BIZ	44355268
D01BJB	15032
D01BJK	
D01BJO	
D01BJS	
D01BJZ	9817640
D01BKS	9918693
D01BMA	72122
D01BMX	
D01BOD	
D01BOE	
D01BPF	133081
D01BPI	44456305
D01BPP	136274447
D01BPR	201590
D01BQC	43592
D01BQD	9883372
D01BQI	25798544
D01BQJ	
D01BQK	31294
D01BRD	
D01BRX	
D01BSX	
D01BTF	16167454
D01BTV	286
D01BUB	94952
D01BUS	
D01BUT	
D01BVI	16685
D01BVR	11515063
D01BVU	
D01BWJ	
D01BWV	9802572
D01BXA	
D01BXE	9600409
D01BXV	
D01BYB	5461108
D01BZE	73659
D01BZH	11613121
D01BZP	
D01BZR	
D01CAC	45269321
D01CAH	
D01CAJ	
D01CAY	16038022
D01CBE	
D01CBG	
D01CBK	
D01CBU	72941909
D01CBV	2763289
D01CCG	25150014
D01CCT	
D01CDE	9929033
D01CDK	
D01CDL	5311357
D01CEG	
D01CEQ	
D01CFL	
D01CFO	44456028
D01CFQ	
D01CGC	44235172
D01CGM	3033677
D01CGQ	
D01CGR	194468
D01CGV	
D01CGX	
D01CHD	
D01CHI	
D01CIB	
D01CIK	
D01CIN	704473
D01CJB	
D01CJE	
D01CJY	
D01CJZ	10330240
D01CKB	
D01CKY	65781
D01CLK	
D01CNB	10172827
D01CND	
D01CNF	72193709
D01CNV	
D01COH	
D01CON	
D01CQJ	
D01CQU	5139184
D01CRB	6057
D01CRJ	9824142
D01CRK	27934
D01CRX	
D01CSE	52942034
D01CSM	70692936
D01CSZ	44466195
D01CTM	51051074
D01CTR	
D01CUC	
D01CUJ	11323459
D01CUO	
D01CUR	124477
D01CWN	54690394
D01CXD	10398175
D01CXJ	
D01CXM	52949265
D01CXW	
D01CYA	65628
D01CYI	11579721
D01CYK	
D01CYT	
D01CYW	
D01CZH	
D01DAD	9821945
D01DAQ	44632008
D01DAU	24825518
D01DAW	208951
D01DBB	
D01DBF	
D01DBQ	452548
D01DBW	16221494
D01DCE	44401620
D01DCJ	
D01DCZ	
D01DDB	11515006
D01DDN	56950369
D01DDQ	
D01DEU	
D01DFK	
D01DFX	52949342
D01DGN	
D01DGZ	
D01DHT	
D01DHW	46232032
D01DIM	
D01DIQ	46229072
D01DIT	5283446
D01DJA	
D01DJI	
D01DJZ	
D01DLT	
D01DMN	234105
D01DMS	447196
D01DMT	25229607
D01DNH	
D01DNN	44413638
D01DOV	23634888
D01DOW	24243
D01DOY	
D01DPC	
D01DPD	3047323
D01DPF	9802941
D01DPN	11572145
D01DQI	
D01DQR	
D01DQT	44413816
D01DRE	
D01DRL	
D01DSB	
D01DSL	
D01DSP	30699
D01DTE	21272512
D01DTO	
D01DTQ	
D01DTW	444108
D01DVR	
D01DVS	
D01DVV	
D01DVX	23351814
D01DWN	
D01DXB	
D01DXI	
D01DYO	
D01DYZ	24195906
D01DZF	5193384
D01EAG	
D01EAQ	11362035
D01EAV	
D01EBJ	9818279
D01EBV	21672621
D01EBW	
D01EBY	2733514
D01ECL	11063448
D01ECN	
D01EDA	44429298
D01EDB	135903324
D01EDE	5311192
D01EDJ	
D01EDO	
D01EDS	
D01EEM	462919
D01EEY	
D01EFO	
D01EFQ	44450157
D01EGC	
D01EGN	135838975
D01EHI	
D01EHP	4401
D01EHS	15552206
D01EHZ	
D01EIS	12263801
D01EIT	
D01EJG	
D01EJH	11500744
D01EJJ	
D01EKN	
D01EKO	
D01EKQ	168030
D01EKS	
D01ELC	
D01ELU	
D01EMD	
D01ENA	
D01ENO	11650985
D01ENR	2993172
D01ENV	
D01EOQ	73755161
D01EOU	52943751
D01EPD	
D01EPO	
D01EPP	
D01EPU	9804450
D01EQG	26098
D01EQU	44435595
D01ERB	44407490
D01ERE	
D01ERV	
D01ERW	11175501
D01ESB	157918
D01ESC	
D01ESJ	9936746
D01ESN	44390628
D01EST	16760619
D01ESV	23626139
D01ETL	10275802
D01ETZ	261000
D01EUF	148203
D01EUO	
D01EUT	
D01EVA	6278000
D01EVE	90684387
D01EVI	440400
D01EVP	
D01EVT	
D01EVX	135875707
D01EWC	
D01EWD	9944615
D01EWH	
D01EXG	
D01EXL	
D01EXY	
D01EYI	
D01EYJ	
D01EYM	
D01EYR	
D01EZA	
D01EZC	44421938
D01EZY	
D01FAA	3660
D01FAR	71081
D01FBL	442835
D01FBO	
D01FBP	
D01FBS	
D01FCH	445505
D01FCK	9843897
D01FCY	
D01FDL	132958
D01FDN	44412112
D01FDW	44285245
D01FEA	392450
D01FEC	44149697
D01FFA	72301
D01FFC	
D01FFG	
D01FFX	24691160
D01FGM	5280666
D01FGR	3100
D01FGW	46879644
D01FHK	3086453
D01FHL	
D01FIM	
D01FJA	
D01FJB	5329512
D01FJE	160481
D01FJN	
D01FJQ	44346213
D01FJT	2459
D01FLN	135912123
D01FLQ	2733958
D01FME	
D01FMS	24779772
D01FMW	
D01FNC	21771691
D01FNH	24905597
D01FOK	52949288
D01FOM	16768198
D01FPD	44456375
D01FPR	
D01FPX	11543063
D01FQR	71351
D01FQV	517326
D01FQZ	46861837
D01FRF	5537
D01FRI	
D01FRK	
D01FRP	
D01FSW	
D01FSX	
D01FTB	279088
D01FTK	
D01FTP	44432662
D01FTR	
D01FTU	
D01FUB	25125217
D01FUC	151115
D01FUL	11691726
D01FVC	
D01FVY	12361788
D01FWD	606669
D01FWE	
D01FWR	
D01FXD	9802841
D01FYA	9549213
D01FYB	23648267
D01FYX	
D01FYY	
D01FZX	
D01FZZ	
D01GAG	
D01GAR	19689034
D01GAX	1388
D01GAZ	49801966
D01GBV	
D01GBY	124087
D01GCI	
D01GCT	
D01GCY	
D01GDB	
D01GDH	9939741
D01GDO	
D01GEB	219050
D01GEE	
D01GEK	
D01GEO	443590
D01GFH	
D01GFU	
D01GFX	11640390
D01GGB	
D01GGU	5289228
D01GHV	496993
D01GIF	72941791
D01GIG	
D01GIW	139340
D01GJI	
D01GLG	5789
D01GLR	
D01GMJ	19001
D01GNF	5722647
D01GNL	
D01GNQ	44395086
D01GNW	
D01GON	
D01GOO	
D01GOY	
D01GPA	
D01GPC	53235534
D01GPY	10192794
D01GQD	
D01GQO	
D01GRB	189762
D01GSA	
D01GSE	
D01GSG	44592199
D01GSO	14026656
D01GSU	
D01GSW	135433966
D01GTB	
D01GTC	
D01GTL	
D01GTU	
D01GUG	24178658
D01GUK	15693952
D01GUS	135413547
D01GVC	
D01GVM	
D01GWH	44426510
D01GWN	137253361
D01GWS	
D01GXB	
D01GXL	9868368
D01GYK	2724354
D01GYS	44377415
D01GYT	446987
D01GZV	16118461
D01HAT	
D01HAZ	23635364
D01HBE	71308262
D01HBG	179334
D01HBS	10108554
D01HCL	161273
D01HCO	23647240
D01HCR	20872800
D01HDD	983732
D01HDP	3038505
D01HED	
D01HEN	
D01HFL	22054806
D01HFP	
D01HGI	
D01HGT	
D01HGV	475514
D01HHD	
D01HHH	
D01HHJ	
D01HHL	137248467
D01HJN	5289613
D01HJQ	
D01HJZ	83632
D01HKL	11350701
D01HKU	44428667
D01HKZ	
D01HLF	
D01HLO	
D01HNL	204
D01HNP	757
D01HOI	
D01HOL	
D01HOO	73755079
D01HOP	44439875
D01HOT	
D01HPI	
D01HPP	
D01HPY	9935639
D01HQJ	
D01HQQ	
D01HQU	
D01HQV	45485414
D01HRG	12884
D01HRJ	
D01HRR	5312138
D01HRU	
D01HRV	9847194
D01HSA	
D01HST	1085108
D01HTH	60839
D01HTJ	
D01HTL	5311497
D01HTS	
D01HTX	11707715
D01HUN	25149704
D01HUO	10086414
D01HUQ	10129992
D01HVC	
D01HVE	
D01HVM	24892823
D01HVR	
D01HVT	
D01HVZ	11961293
D01HWK	
D01HXA	
D01HXN	
D01HYQ	
D01HZE	
D01HZN	44428835
D01HZQ	
D01IAT	
D01IBO	9822204
D01ICF	5522
D01ICI	
D01ICU	
D01ICY	
D01IDD	1036901
D01IDE	132377
D01IDQ	
D01IDW	
D01IED	
D01IEM	198155
D01IEX	44583582
D01IFD	
D01IFO	49863205
D01IFR	3119329
D01IGH	
D01IGL	44560665
D01IGU	65020
D01IGW	23648518
D01IGZ	
D01IHM	107950
D01IHR	10266700
D01IHU	
D01IHV	
D01IJA	
D01IJD	5310998
D01IJJ	
D01IJL	9865731
D01IJM	
D01IJO	
D01IJX	10537337
D01IKM	
D01ILA	
D01ILH	445463
D01ILJ	
D01ILN	223355
D01ILO	15689
D01ILP	
D01ILT	57061
D01IMJ	695178
D01IMN	
D01IOH	
D01IPF	22319573
D01IPI	172318
D01IPS	6323540
D01IPT	
D01IPU	
D01IRA	
D01IRG	
D01IRO	135440536
D01IRW	54204
D01IRX	
D01ISE	60674
D01ISX	670786
D01ITB	
D01ITP	
D01IUB	10473088
D01IUD	
D01IUI	44397405
D01IUS	24795088
D01IVE	688025
D01IVR	
D01IWD	159502
D01IWJ	
D01IWS	18772499
D01IXD	11567473
D01IXT	
D01IYF	
D01IYQ	
D01IZE	
D01IZN	44312289
D01JCH	11658073
D01JCJ	22486174
D01JCT	
D01JCX	
D01JCZ	
D01JDK	
D01JEH	
D01JEI	
D01JEO	46886836
D01JEU	4054
D01JEX	24813913
D01JFF	44191096
D01JFM	5200169
D01JFT	3105
D01JGB	46881498
D01JGE	148211
D01JGG	9805950
D01JGV	251561
D01JHA	44431964
D01JHN	23729449
D01JHR	11515428
D01JIA	5961
D01JID	378422
D01JIO	122017
D01JJH	121846
D01JJN	
D01JJR	447522
D01JJV	22932424
D01JKV	
D01JLH	
D01JLO	
D01JMC	11658860
D01JMW	46233404
D01JMX	
D01JNE	
D01JOA	
D01JOJ	107823
D01JPA	
D01JPJ	
D01JPM	
D01JQJ	21852
D01JQX	49863581
D01JRF	
D01JSA	44399141
D01JSG	
D01JSI	
D01JSO	
D01JTI	11687831
D01JTL	
D01JTW	
D01JTY	44397491
D01JUF	5775
D01JUI	44339119
D01JVG	44542048
D01JVP	44578857
D01JWH	
D01JWT	13588977
D01JXM	
D01JYF	325144
D01JYT	
D01JYY	11323940
D01JZO	2779191
D01JZV	9913085
D01KAH	52940828
D01KAM	44590927
D01KAX	135453290
D01KCA	
D01KCE	
D01KCM	
D01KDM	
D01KDQ	80058
D01KEE	712
D01KEF	
D01KEH	44568340
D01KER	
D01KFW	
D01KGP	
D01KHH	2895
D01KHW	16129664
D01KHX	65966
D01KIC	
D01KIH	44323762
D01KIJ	
D01KIS	5480679
D01KIU	126402
D01KIY	
D01KJM	
D01KJU	6102690
D01KJZ	
D01KKB	
D01KKC	
D01KKE	11223423
D01KKI	
D01KKM	
D01KKQ	135400182
D01KKU	5281894
D01KLI	
D01KMI	10404587
D01KMR	6433106
D01KMW	
D01KMY	
D01KNA	
D01KNO	
D01KNY	
D01KNZ	14016348
D01KOA	
D01KOI	346926
D01KOO	13654029
D01KPN	10410059
D01KPS	
D01KPV	3348
D01KPW	
D01KPX	457367
D01KQA	5311304
D01KQW	
D01KRQ	
D01KSL	
D01KSO	
D01KSR	135495079
D01KTB	
D01KTF	
D01KTG	
D01KTM	12309636
D01KTN	6918126
D01KVG	9843179
D01KVT	9917279
D01KWB	
D01KWJ	
D01KWK	
D01KWU	55645
D01KXE	
D01KYG	
D01KYM	11735999
D01KYP	
D01KYS	
D01KZC	130990
D01KZF	46232145
D01KZV	
D01LAC	6437850
D01LAP	135398740
D01LAU	4284525
D01LAX	
D01LBD	
D01LBI	
D01LCC	17754438
D01LCS	6398379
D01LCZ	
D01LDO	1617430
D01LDP	
D01LDQ	24749070
D01LEO	
D01LEP	
D01LES	
D01LEV	22394620
D01LFA	
D01LFC	
D01LFH	
D01LFN	
D01LFP	16114883
D01LFQ	
D01LGQ	
D01LKO	44576255
D01LMH	25180489
D01LMM	
D01LMW	
D01LNG	10201696
D01LNP	
D01LOE	
D01LOJ	
D01LOU	2238
D01LPG	9994066
D01LPK	
D01LPX	9910074
D01LQC	24779676
D01LQJ	
D01LQZ	
D01LRC	11387106
D01LRH	9929210
D01LRM	
D01LSB	
D01LSP	
D01LSY	
D01LTK	
D01LUB	4297278
D01LUH	
D01LUJ	
D01LUS	
D01LVE	
D01LVM	
D01LVT	
D01LVY	3473393
D01LWE	
D01LWJ	5319484
D01LWO	
D01LXD	9843750
D01LXG	
D01LXZ	
D01LYK	
D01LYX	65872
D01LZB	
D01LZC	
D01LZL	
D01MAC	25133941
D01MAN	46888005
D01MAU	24795080
D01MBF	45483536
D01MBG	5289343
D01MBM	
D01MBR	11505425
D01MBV	177335
D01MCB	
D01MCD	25059294
D01MCF	
D01MDE	5460307
D01MDH	
D01MDT	5487
D01MDX	
D01MEA	22617750
D01MEP	6539732
D01MFA	
D01MFG	
D01MFK	122618
D01MFM	44399025
D01MFT	5993
D01MFV	44401339
D01MGA	5282517
D01MGI	11583737
D01MGV	
D01MHI	214346
D01MHL	9803135
D01MHO	44414725
D01MHP	44275860
D01MHT	
D01MIP	6536806
D01MJF	44452622
D01MJT	
D01MKD	
D01MKM	14991618
D01MLQ	667749
D01MMB	
D01MMG	
D01MML	25183872
D01MMM	44583991
D01MMT	
D01MMU	11708629
D01MND	
D01MNK	25125014
D01MNV	
D01MOQ	13155595
D01MPC	
D01MPE	
D01MPK	12331302
D01MPX	25016417
D01MQH	
D01MQP	
D01MSB	
D01MSJ	
D01MSM	10633414
D01MSP	
D01MSZ	
D01MTY	
D01MUN	5328453
D01MUR	68844
D01MUU	183797
D01MUV	10314141
D01MUW	
D01MVK	
D01MVO	
D01MVX	656986
D01MWF	
D01MWX	44243459
D01MXG	
D01MXK	73167574
D01MXN	11501108
D01MXV	3306
D01MYJ	
D01MYN	
D01MYO	5326713
D01MZI	
D01MZJ	
D01MZT	
D01NAM	56841654
D01NAP	
D01NBF	44566339
D01NBK	16204483
D01NBW	
D01NBX	159591
D01NCC	
D01NCH	60788
D01NCJ	
D01NCS	
D01NCW	11534772
D01NDE	11493344
D01NDF	
D01NDN	
D01NEC	51042438
D01NEZ	16079152
D01NFH	47379736
D01NFK	
D01NGB	
D01NGF	
D01NGH	
D01NGT	
D01NHH	16109434
D01NID	44388055
D01NIJ	
D01NIR	16063245
D01NJE	
D01NJI	5284451
D01NJT	65856
D01NJW	
D01NKF	
D01NKS	
D01NKW	
D01NLB	16135415
D01NMN	178134
D01NNL	6326969
D01NOI	
D01NOZ	16665072
D01NPA	5311311
D01NPK	
D01NQM	11610526
D01NSM	
D01NSO	
D01NST	
D01NTH	
D01NTI	15366659
D01NTM	11264955
D01NTN	11350323
D01NTO	
D01NTQ	
D01NTR	
D01NTW	5328768
D01NTX	23725094
D01NTY	135431972
D01NUG	
D01NUR	
D01NUT	5467256
D01NVD	46830196
D01NVL	16759933
D01NVM	
D01NWQ	823850
D01NWS	24801394
D01NWU	
D01NWV	
D01NXF	
D01NXX	
D01NYQ	
D01NZH	
D01NZS	13580026
D01NZT	
D01OAG	6436079
D01OBB	
D01OBJ	11414735
D01OBM	
D01OCR	19366856
D01OCZ	44407481
D01ODC	
D01ODR	2044
D01ODT	
D01ODU	11662028
D01OEF	
D01OFD	10102380
D01OFH	155160
D01OFO	
D01OFY	195841
D01OGL	
D01OGR	
D01OGV	
D01OGZ	4913274
D01OHD	
D01OHV	135403646
D01OIJ	91827354
D01OIK	155774
D01OIL	6918204
D01OIQ	
D01OIR	
D01OIV	173382
D01OJG	6539451
D01OKF	46207013
D01OKS	
D01OLO	10658
D01OMG	11998180
D01OML	
D01OMM	
D01OMO	
D01OMY	
D01OND	46080
D01OOI	
D01OOO	
D01OOQ	
D01OPV	66254
D01OQQ	
D01OQW	196583
D01ORL	16110268
D01ORM	327044
D01OSN	
D01OTW	46703932
D01OUA	
D01OUE	7741
D01OUJ	44422921
D01OVV	
D01OWB	
D01OWJ	
D01OXH	
D01OXI	9881633
D01OXV	76328936
D01OYC	10262766
D01OYE	
D01OYG	
D01OYR	
D01OYS	
D01OYX	
D01OYY	
D01OZF	25014697
D01OZL	10466405
D01OZO	
D01OZS	10352121
D01PAC	53326807
D01PAP	
D01PAR	
D01PBO	44423052
D01PBW	
D01PBX	
D01PCB	
D01PCE	
D01PCI	
D01PEC	24995603
D01PEF	24801181
D01PES	20037787
D01PFN	22254575
D01PFX	
D01PFZ	
D01PGJ	
D01PGO	44431042
D01PGR	49867926
D01PGU	5311211
D01PGY	10045125
D01PHK	
D01PIL	54477
D01PIU	44297094
D01PJR	38945
D01PJZ	
D01PKC	73755255
D01PKG	
D01PKX	
D01PKZ	
D01PLH	
D01PLJ	
D01PLN	6024
D01PLP	736299
D01PLR	24872952
D01PNM	10812923
D01PNR	
D01POG	9826895
D01PPR	
D01PPZ	14590509
D01PQK	
D01PQM	
D01PRH	
D01PSI	
D01PSK	
D01PSS	65070
D01PSU	135873221
D01PSY	
D01PTE	10444977
D01PTS	
D01PUS	
D01PVV	
D01PWK	197644
D01PWM	5281668
D01PWO	44408226
D01PXH	
D01PXI	
D01PYH	
D01PYM	
D01PYO	
D01PYU	9821248
D01PZD	5329098
D01PZJ	
D01PZP	7888
D01PZU	44440707
D01PZZ	
D01QAR	6439333
D01QBK	44572356
D01QCJ	135981242
D01QCY	
D01QDB	
D01QDG	10776422
D01QGX	213046
D01QIA	
D01QIN	60823
D01QIV	
D01QIX	
D01QJT	78426198
D01QKD	
D01QKK	11433190
D01QKR	178132
D01QKX	44567153
D01QKZ	
D01QLH	10026
D01QLM	
D01QLP	
D01QMC	
D01QMK	
D01QML	18104
D01QNF	
D01QNJ	
D01QNO	
D01QNR	
D01QNX	
D01QOB	44404479
D01QOU	23663937
D01QPX	
D01QQC	
D01QQD	91827355
D01QQM	71453
D01QRF	
D01QRG	9828952
D01QRR	25130201
D01QSG	66577056
D01QSO	16654980
D01QSU	21947045
D01QTD	
D01QTJ	
D01QUF	
D01QUS	5288783
D01QWL	44454145
D01QWO	44562814
D01QWS	
D01QWT	
D01QXL	9993627
D01QXS	
D01QXW	
D01QXY	9862248
D01QYA	
D01QYQ	6603931
D01RAD	2303
D01RAE	133079
D01RAN	24849176
D01RBE	
D01RBK	16129667
D01RBP	
D01RBR	
D01RCC	65024
D01RCM	
D01RCS	55752
D01RDB	44430730
D01RDR	
D01REE	168302
D01REI	46901610
D01REJ	
D01RFF	153974
D01RFG	10086063
D01RFI	6439060
D01RGG	21866574
D01RGM	2733516
D01RHK	
D01RHR	71519693
D01RIP	44588309
D01RIT	
D01RJL	
D01RJV	10329450
D01RJY	44349481
D01RKI	23643732
D01RKQ	9855046
D01RKY	
D01RLA	
D01RLF	105078
D01RLG	
D01RLS	
D01RLU	
D01RNA	439577
D01RNF	
D01RNL	
D01RNV	
D01RPD	44579939
D01RPM	11645581
D01RQE	
D01RQK	5283035
D01RQN	
D01RQP	
D01RQV	
D01RRF	9843935
D01RSH	4323128
D01RSK	
D01RSW	
D01RTO	
D01RTR	44455920
D01RTU	448763
D01RUH	122691
D01RUI	
D01RUK	
D01RUN	448055
D01RUO	10878016
D01RVA	130053
D01RVF	44129620
D01RVS	9811072
D01RWS	16066912
D01RWY	44542656
D01RXM	13872
D01RXV	
D01RXW	24765256
D01RYJ	
D01RZG	
D01RZP	25192621
D01SAD	
D01SAK	
D01SAT	2372
D01SAV	
D01SAX	10364418
D01SAY	
D01SBC	
D01SBP	
D01SBZ	134616
D01SCR	
D01SDX	44439910
D01SEO	5487455
D01SFN	
D01SGC	9851106
D01SGK	
D01SGM	6918227
D01SGP	44407573
D01SHB	3845
D01SHJ	
D01SHR	44593693
D01SHZ	9931954
D01SIB	
D01SJC	65494
D01SJL	135509961
D01SJS	6444688
D01SJT	16118986
D01SKR	
D01SKT	
D01SLA	9882067
D01SLG	446512
D01SLS	4217
D01SLZ	11704530
D01SNR	71312575
D01SNS	4172142
D01SNU	
D01SNV	
D01SNZ	
D01SPD	59603622
D01SPH	73755030
D01SPI	44134599
D01SPJ	56841944
D01SPW	
D01SQI	
D01SQO	
D01SQP	
D01SQY	128480
D01SRB	
D01SRL	6424833
D01SRS	15407445
D01SSI	24937012
D01SSK	
D01SSL	
D01STB	5362129
D01STE	10717228
D01STY	
D01SUE	6539759
D01SUF	
D01SUL	9869934
D01SUO	71308188
D01SUY	
D01SVG	
D01SVO	
D01SWJ	
D01SWK	5493324
D01SWO	9901869
D01SXB	16203472
D01SXE	
D01SXG	
D01SXH	
D01SXY	
D01SYN	
D01SYO	11095641
D01SYU	10026128
D01SZA	
D01SZX	46867545
D01TAJ	
D01TAQ	
D01TBJ	
D01TBL	6419833
D01TBN	188927
D01TCM	
D01TDC	1534
D01TDG	347590
D01TDT	
D01TDV	71452170
D01TDY	
D01TEA	9811551
D01TFO	44355206
D01TFQ	44588301
D01TGE	
D01TGF	
D01TGH	
D01TGI	25023954
D01THA	
D01THF	44564580
D01THG	125468
D01THN	
D01THX	
D01TIN	
D01TJM	16186350
D01TJV	
D01TJW	
D01TJY	
D01TKS	71308715
D01TLN	46232036
D01TLV	
D01TMC	9923127
D01TMF	
D01TMK	
D01TMQ	444
D01TMW	
D01TNK	
D01TNT	44408701
D01TNW	9887712
D01TOR	667555
D01TOU	15139
D01TPU	
D01TPW	5360545
D01TQD	53384864
D01TQR	7700
D01TRI	44232525
D01TRN	10227892
D01TRU	
D01TSI	8223
D01TSM	46887380
D01TSN	130792
D01TSX	9840090
D01TUB	
D01TVQ	
D01TVR	1101
D01TVT	
D01TWD	126363
D01TWG	
D01TYB	
D01TYJ	44405257
D01TYO	131888671
D01TZT	13983070
D01UAD	
D01UAL	
D01UAM	
D01UAO	135567290
D01UAS	689824
D01UAU	
D01UBA	
D01UBV	
D01UBX	152688
D01UBY	46208367
D01UDC	9815331
D01UDR	
D01UDS	
D01UDU	11287480
D01UFF	119086
D01UFK	
D01UFM	724217
D01UFN	5282190
D01UFZ	
D01UGG	151897
D01UHA	
D01UHU	44473166
D01UIJ	
D01UIY	46885284
D01UJK	
D01UJL	440121
D01UJS	
D01UKK	
D01UKL	10367177
D01UKV	23653492
D01ULE	46855909
D01ULX	
D01UMT	5327686
D01UNC	412201
D01UNE	44580457
D01UNF	
D01UNS	
D01UNT	9831418
D01UOK	
D01UOO	46886465
D01UPA	
D01UPT	
D01UQJ	
D01UQU	
D01URR	73755152
D01URS	10263487
D01USH	15571093
D01UTL	2995
D01UTX	
D01UUD	9948102
D01UUF	
D01UUH	11564671
D01UUW	9807087
D01UUZ	45254608
D01UVA	181254
D01UVD	44569684
D01UVU	52947893
D01UWZ	73755238
D01UXC	2249
D01UXJ	11609955
D01UXP	53247690
D01UXW	5360621
D01UYA	
D01UYI	5281607
D01UYS	11778521
D01UZH	
D01UZT	44408653
D01VAA	
D01VAB	2119
D01VAP	
D01VAU	123493
D01VBU	
D01VCB	
D01VCE	16186974
D01VCS	44428837
D01VCW	462253
D01VDB	6440329
D01VDI	
D01VEJ	
D01VEP	78729
D01VEU	44300688
D01VEV	
D01VFQ	
D01VFR	4708
D01VGQ	
D01VHD	
D01VHJ	
D01VIA	994313
D01VIX	73777063
D01VJN	
D01VJR	
D01VJT	3890693
D01VKE	76
D01VKI	17268
D01VLQ	6437873
D01VLT	
D01VLV	7342912
D01VMA	
D01VMN	
D01VMO	3401
D01VMU	44445082
D01VMZ	
D01VNL	
D01VNN	360384
D01VNQ	
D01VNT	
D01VOJ	
D01VOU	16721049
D01VPK	6439091
D01VPR	3038511
D01VPZ	15352647
D01VQA	
D01VQM	
D01VRB	44564456
D01VRQ	
D01VSI	25240297
D01VSK	
D01VSM	135402807
D01VSR	
D01VTT	
D01VUE	122272
