DiseaseID	DrugCID
UMLS:C0024301	6741
UMLS:C0024301	5755
UMLS:C0024305	31307
UMLS:C0024305	126941
UMLS:C0024305	5865
UMLS:C0024305	44417235
UMLS:C0024305	5743
UMLS:C0024305	2578
UMLS:C0024305	133126830
UMLS:C0024305	31703
UMLS:C0024305	6710780
UMLS:C0024305	11104792
UMLS:C0024305	9782
UMLS:C0024305	241903
UMLS:C0024305	5755
UMLS:C0024305	6741
UMLS:C0024305	5754
UMLS:C0024305	129009934
UMLS:C0024305	13342
UMLS:C0024305	3823887
UMLS:C0024530	4993
UMLS:C0024535	37393
UMLS:C0024535	74989
UMLS:C0024535	6178111
UMLS:C0024535	2719
UMLS:C0024537	3000516
UMLS:C0024537	3000506
UMLS:C0024537	456309
UMLS:C0024537	40692
UMLS:C0024537	12986439
UMLS:C0024537	4046
UMLS:C0024537	2719
UMLS:C0024537	4908
UMLS:C0024591	2952
UMLS:C0024591	6914273
UMLS:C0024591	5378825
UMLS:C0025281	2366
UMLS:C0025289	12560
UMLS:C0025293	5904
UMLS:C0025294	5959
UMLS:C0025294	133687818
UMLS:C0025294	5904
UMLS:C0025294	2650
UMLS:C0025294	10695961
UMLS:C0025294	44298077
UMLS:C0025294	5742673
UMLS:C0025294	6249
UMLS:C0025294	9777579
UMLS:C0025294	66509024
UMLS:C0025294	5484131
UMLS:C0025294	91713
UMLS:C0025294	5481173
UMLS:C0025295	6249
UMLS:C0025295	5904
UMLS:C0025323	5526
UMLS:C0025323	4037
UMLS:C0025323	6230
UMLS:C0025323	13109
UMLS:C0025323	13109
UMLS:C0025323	6291
UMLS:C0025874	5994
UMLS:C0025874	6230
UMLS:C0026764	2578
UMLS:C0026764	31703
UMLS:C0026764	5743
UMLS:C0026764	5426
UMLS:C0026769	31307
UMLS:C0026769	6741
UMLS:C0026769	5754
UMLS:C0026769	5865
UMLS:C0026769	5755
UMLS:C0026769	5743
UMLS:C0026769	9782
UMLS:C0026857	5865
UMLS:C0026857	5755
UMLS:C0026857	31307
UMLS:C0026857	5743
UMLS:C0026857	5754
UMLS:C0026857	9782
UMLS:C0026857	6741
UMLS:C0026948	5743
UMLS:C0026948	31307
UMLS:C0026948	5755
UMLS:C0026948	129009934
UMLS:C0026948	6741
UMLS:C0026948	126941
UMLS:C0026948	13342
UMLS:C0026948	9782
UMLS:C0026948	5865
UMLS:C0026948	241903
UMLS:C0026948	3823887
UMLS:C0026948	5754
UMLS:C0026948	44417235
UMLS:C0026948	6710780
UMLS:C0026948	11104792
UMLS:C0026948	133126830
UMLS:C0026961	6451257
UMLS:C0026961	452977
UMLS:C0026961	6432494
UMLS:C0026961	9916237
UMLS:C0026961	2723877
UMLS:C0026961	11968014
UMLS:C0026961	134767951
UMLS:C0026961	5593
UMLS:C0026961	153311
UMLS:C0026961	16399351
UMLS:C0026961	3000322
UMLS:C0026961	5184
UMLS:C0026961	5284456
UMLS:C0026961	638340
UMLS:C0027051	5362119
UMLS:C0027051	4171
UMLS:C0027051	54676038
UMLS:C0027051	2244
UMLS:C0027145	5920
UMLS:C0027497	5568
UMLS:C0027497	4926
UMLS:C0027708	31703
UMLS:C0027726	5865
UMLS:C0027726	9782
UMLS:C0027726	5743
UMLS:C0027726	5755
UMLS:C0027726	6741
UMLS:C0027726	31307
UMLS:C0027726	5754
UMLS:C0027819	31703
UMLS:C0028840	2583
UMLS:C0028840	2369
UMLS:C0028840	33624
UMLS:C0028840	5910
UMLS:C0028840	39468
UMLS:C0028840	68844
UMLS:C0028840	36314
UMLS:C0028840	5284549
UMLS:C0029001	124870720
UMLS:C0029001	6321424
UMLS:C0029001	4330618
UMLS:C0029001	11957587
UMLS:C0029001	71308642
UMLS:C0029001	6419971
UMLS:C0029001	45114068
UMLS:C0029001	122172888
UMLS:C0029001	124870718
UMLS:C0029001	164186531
UMLS:C0029001	70678372
UMLS:C0029001	134687046
UMLS:C0029001	146159550
UMLS:C0029001	135391144
UMLS:C0029001	3085416
UMLS:C0029001	57182275
UMLS:C0029001	6427057
UMLS:C0029001	155970341
UMLS:C0029077	5755
UMLS:C0029077	31307
UMLS:C0029291	54675779
UMLS:C0029291	54675776
UMLS:C0029291	54671203
UMLS:C0029291	54675783
UMLS:C0029401	3305
UMLS:C0029408	4614
UMLS:C0029408	2662
UMLS:C0029408	3033
UMLS:C0029408	5509
UMLS:C0029408	4037
UMLS:C0029408	4409
UMLS:C0029408	3342
UMLS:C0029408	3825
UMLS:C0029408	2244
UMLS:C0029408	3308
UMLS:C0029408	1548887
UMLS:C0029408	3715
UMLS:C0029408	3059
UMLS:C0029408	156391
UMLS:C0029408	54676228
UMLS:C0029443	37768
UMLS:C0029458	5280795
UMLS:C0030409	3823
UMLS:C0030409	5702077
UMLS:C0030409	47576
UMLS:C0030409	456201
UMLS:C0030409	73951506
UMLS:C0030528	6249
UMLS:C0030528	5959
UMLS:C0030567	4919
UMLS:C0030567	26757
UMLS:C0030567	2130
UMLS:C0030567	6047
UMLS:C0030567	2381
UMLS:C0030567	31101
UMLS:C0030567	6005
