DrugID	CID	
CHEMBL1201236	34359
CHEMBL1569	64150
CHEMBL1200748	38101
CHEMBL660	2130
CHEMBL635	5865
CHEMBL1650	5745
CHEMBL384467	5743
CHEMBL131	5755
CHEMBL1201302	9400
CHEMBL2021430	16961
CHEMBL635	5865
CHEMBL1650	5745
CHEMBL131	5755
CHEMBL1201302	9400
CHEMBL2021430	16961
CHEMBL384467	5743
CHEMBL1237022	
CHEMBL108	2554
CHEMBL1364144	5877
CHEMBL1201265	16923
CHEMBL635	5865
CHEMBL2021430	16961
CHEMBL679	5816
CHEMBL1200538	443967
CHEMBL1201302	9400
CHEMBL1201081	23680530
CHEMBL131	5755
CHEMBL384467	5743
CHEMBL1504	6436
CHEMBL1200953	636398
CHEMBL1201231	72078
CHEMBL1201014	441409
CHEMBL1201014	441409
CHEMBL989	6215
CHEMBL1201231	72078
CHEMBL1364144	5877
CHEMBL1200699	54684461
CHEMBL1433	54671203
CHEMBL501122	9852981
CHEMBL3291398	25185057
CHEMBL507870	3081362
CHEMBL1689772	54697325
CHEMBL3544973	16007393
CHEMBL3545309	86346053
CHEMBL3989974	77843966
CHEMBL4297211	131839616
CHEMBL3301680	9812715
CHEMBL2103854	54746485
CHEMBL4297142	6850808
CHEMBL638	71616
CHEMBL264241	166548
CHEMBL499808	2826718
CHEMBL754	44561
CHEMBL182	135398740
CHEMBL152	60613
CHEMBL1201314	135413535
CHEMBL1200454	135413534
CHEMBL666	3415
CHEMBL1753	446598
CHEMBL3184512	443385
CHEMBL404	123630
CHEMBL702	43672
CHEMBL1200820	23666879
CHEMBL1439	23663400
CHEMBL3989551	71476
CHEMBL1753	446598
CHEMBL1447	3000540
CHEMBL1200588	16051951
CHEMBL3184512	443385
CHEMBL1086440	50248
CHEMBL1743070	
CHEMBL976	4891
CHEMBL1200633	9812710
CHEMBL685	4030
CHEMBL1412	4837
CHEMBL2104415	9832912
CHEMBL290106	2406
CHEMBL1201303	5281035
CHEMBL684	3052
CHEMBL1454	26879
CHEMBL625	5430
CHEMBL847	4612
CHEMBL1448	4477
CHEMBL1483	2082
CHEMBL1086440	50248
CHEMBL1626223	708857
CHEMBL167150	5853
CHEMBL14060	996
CHEMBL184	135398513
CHEMBL880	3324
CHEMBL389621	5754
CHEMBL1349	135398742
CHEMBL1201110	135398741
CHEMBL256087	1254
CHEMBL1540	135398748
CHEMBL504760	159055
CHEMBL2111290	
CHEMBL1237026	
CHEMBL3184512	443385
CHEMBL3183968	60196280
CHEMBL529	447043
CHEMBL1439	23663400
CHEMBL1200820	23666879
CHEMBL161	5479530
CHEMBL702	43672
CHEMBL404	123630
CHEMBL660	2130
CHEMBL1200748	38101
CHEMBL1201236	34359
CHEMBL1569	64150
CHEMBL1676	9854489
CHEMBL1200809	54360
CHEMBL1200681	23663996
CHEMBL1200927	5281070
CHEMBL1200500	21700
CHEMBL1201353	33036
CHEMBL2040682	6918155
CHEMBL1370	5281004
CHEMBL1200974	5282409
CHEMBL787	5281040
CHEMBL1201191	1549000
CHEMBL639	2267
CHEMBL864	2564
CHEMBL1201190	9955977
CHEMBL998	3957
CHEMBL294199	1548943
CHEMBL108545	4133
CHEMBL154	156391
CHEMBL79	3676
CHEMBL1200806	23681059
CHEMBL256087	1254
CHEMBL2021430	16961
CHEMBL384467	5743
CHEMBL635	5865
CHEMBL1650	5745
CHEMBL1504	6436
CHEMBL1200386	6714002
CHEMBL1201302	9400
CHEMBL1200953	636398
CHEMBL650	6741
CHEMBL131	5755
CHEMBL372795	19649
CHEMBL454950	54704426
CHEMBL3184791	19648
CHEMBL1200699	54684461
CHEMBL1440	54675776
CHEMBL1433	54671203
CHEMBL477	60961
CHEMBL27	4946
CHEMBL1671	62882
CHEMBL655	4192
CHEMBL702	43672
CHEMBL1439	23663400
CHEMBL1200820	23666879
CHEMBL404	123630
CHEMBL1743079	
CHEMBL2108429	
CHEMBL325041	387447
CHEMBL3936761	135565884
CHEMBL1873475	24821094
CHEMBL3707348	71226662
CHEMBL848	216326
CHEMBL3833373	
CHEMBL976	4891
CHEMBL262777	14969
CHEMBL1201184	6918010
CHEMBL493	31101
CHEMBL582	3776
CHEMBL1200503	31100
CHEMBL3039583	73348210
CHEMBL1680	448601
CHEMBL3545188	118753638
CHEMBL1200480	6917964
CHEMBL1201185	6918011
CHEMBL1201515	
CHEMBL566315	447715
CHEMBL1551	31401
CHEMBL1131	5284513
CHEMBL34259	126941
CHEMBL1657	5381
CHEMBL2364648	
CHEMBL384467	5743
CHEMBL1766	5311067
CHEMBL1200666	5288783
CHEMBL1159650	32798
CHEMBL2105611	5283734
CHEMBL1742996	
CHEMBL1201572	
CHEMBL1201835	
CHEMBL1743034	
CHEMBL1743068	
CHEMBL846	5280453
CHEMBL2108681	
CHEMBL1200384	21800
CHEMBL1200908	6918178
CHEMBL1200375	6093170
CHEMBL3989522	6096880
CHEMBL3184512	443385
CHEMBL1489	9444
CHEMBL1201129	451668
CHEMBL638	71616
CHEMBL395429	439302
CHEMBL2103837	11001318
CHEMBL2105675	24970412
CHEMBL4297537	
CHEMBL4297536	
CHEMBL131	5755
CHEMBL1504	6436
CHEMBL869	5447130
CHEMBL1191	5328
CHEMBL788	5905
CHEMBL561	3948
CHEMBL3989738	134129840
CHEMBL33	149096
CHEMBL1517	54675779
CHEMBL1090	21704
CHEMBL262777	14969
CHEMBL8	2764
CHEMBL177	37768
CHEMBL130	5959
CHEMBL1436	5479529
CHEMBL1200656	5284447
CHEMBL404520	54675777
CHEMBL1950576	439369
CHEMBL437765	6324616
CHEMBL184	135398513
CHEMBL1201724	
CHEMBL24147	5054
CHEMBL374975	3000226
CHEMBL1572	441306
CHEMBL1506	443382
CHEMBL880	3324
CHEMBL4	4583
CHEMBL9	4539
CHEMBL174	6249
CHEMBL29	5904
CHEMBL1200729	656833
CHEMBL1440	54675776
CHEMBL1747	36294
CHEMBL3039597	9898639
CHEMBL1201688	
CHEMBL577736	452550
CHEMBL1201281	656580
CHEMBL31	5379
CHEMBL1384	6032
CHEMBL1201512	
CHEMBL182	135398740
CHEMBL2108494	
CHEMBL532	12560
CHEMBL1109	5335
CHEMBL453	5344
CHEMBL790	9552079
CHEMBL25105	65130
CHEMBL1201760	10178705
CHEMBL32	152946
CHEMBL455	5320
CHEMBL3989751	
CHEMBL1129	6256
CHEMBL529	447043
CHEMBL1200322	146571
CHEMBL1200399	36431
CHEMBL49	2477
CHEMBL1508	146570
CHEMBL637	5656
CHEMBL1201066	62923
CHEMBL661	2118
CHEMBL384467	5743
CHEMBL2021430	16961
CHEMBL1650	5745
CHEMBL131	5755
CHEMBL1504	6436
CHEMBL1201302	9400
CHEMBL635	5865
CHEMBL1201821	
CHEMBL3989924	
CHEMBL3991432	
CHEMBL1567	6456015
CHEMBL535	5329102
CHEMBL4297339	
CHEMBL4302413	
CHEMBL1908360	6442177
CHEMBL1201821	
CHEMBL1201066	62923
CHEMBL490	43815
CHEMBL1709	63009
CHEMBL1708	62878
CHEMBL809	68617
CHEMBL637	5656
CHEMBL1201288	6914273
CHEMBL701	2284
CHEMBL928	6604100
CHEMBL1059	5486971
CHEMBL692	753
CHEMBL3988900	3007857
CHEMBL4297778	
CHEMBL1946170	11167602
CHEMBL1201583	
CHEMBL1201577	
CHEMBL1201827	
CHEMBL1129	6256
CHEMBL1908841	135398559
CHEMBL1742982	
CHEMBL1743049	
CHEMBL53463	31703
CHEMBL1201733	11525740
CHEMBL477772	10113978
CHEMBL359744	443939
CHEMBL1737	135413523
CHEMBL192	135398744
CHEMBL3039545	
CHEMBL70927	2972
CHEMBL1200744	23690531
CHEMBL1528	5235
CHEMBL814	5324346
CHEMBL3989843	73417116
CHEMBL1201066	62923
CHEMBL637	5656
CHEMBL3989698	91885457
CHEMBL1544	5920
CHEMBL1624	5819
CHEMBL1201119	23666110
CHEMBL2103741	23667619
CHEMBL2021430	16961
CHEMBL184	135398513
CHEMBL1201302	9400
CHEMBL1129	6256
CHEMBL3707326	
CHEMBL1434	54675783
CHEMBL1433	54671203
CHEMBL1200881	54685925
CHEMBL1200699	54684461
CHEMBL59	681
CHEMBL1592	54892
CHEMBL1201011	54891
CHEMBL838	5362124
CHEMBL1694	5362123
CHEMBL86	4168
CHEMBL1200800	6116
CHEMBL1200940	441347
CHEMBL1557	65340
CHEMBL1560	44093
CHEMBL1482	2370
CHEMBL1768	11548
CHEMBL363295	23480
CHEMBL2095212	9865528
CHEMBL1078261	4942
CHEMBL1734	154059
CHEMBL1382	443879
CHEMBL2110805	34055
CHEMBL1201764	6918558
CHEMBL1493	3354
CHEMBL2107826	44472635
CHEMBL1888176	5284632
CHEMBL1231	4634
CHEMBL1346	444031
CHEMBL1200335	9416
CHEMBL386630	6013
CHEMBL191	3961
CHEMBL995	11476710
CHEMBL1382	443879
CHEMBL1493	3354
CHEMBL1888176	5284632
CHEMBL1078261	4942
CHEMBL363295	23480
CHEMBL1231	4634
CHEMBL1734	154059
CHEMBL2095212	9865528
CHEMBL1201764	6918558
CHEMBL2110805	34055
CHEMBL1346	444031
CHEMBL1201864	68861
CHEMBL1511	13791
CHEMBL1389	13109
CHEMBL877	5526
CHEMBL514800	11561674
CHEMBL256087	1254
CHEMBL1909079	
CHEMBL14	5831
CHEMBL1184	6060
CHEMBL965	2551
CHEMBL563	3394
CHEMBL667	187
CHEMBL550	5910
CHEMBL831	3964
CHEMBL715	135398745
CHEMBL1112	60795
CHEMBL568	4616
CHEMBL708	60854
CHEMBL1375743	60853
CHEMBL3989694	135566032
CHEMBL12	3016
CHEMBL659	9651
CHEMBL215645	9952812
CHEMBL502	3152
CHEMBL807	4054
CHEMBL1678	5741
CHEMBL95	1935
CHEMBL1555	121587
CHEMBL1699	181458
CHEMBL636	77991
CHEMBL2111101	10071196
CHEMBL2448613	11557104
CHEMBL192	135398744
CHEMBL779	110635
CHEMBL1518	657298
CHEMBL508102	31072
CHEMBL1515	1349907
CHEMBL1200696	516900
CHEMBL1491306	685814
CHEMBL1429	5311065
CHEMBL1200556	9833407
CHEMBL1200686	6509979
CHEMBL484785	44591583
CHEMBL2108675	
CHEMBL428880	2882
CHEMBL705	449171
CHEMBL3989887	5282315
CHEMBL269732	445643
CHEMBL3707243	71680039
CHEMBL1201335	3494
CHEMBL1201171	73957
CHEMBL1200680	24087
CHEMBL17879	9831642
CHEMBL698	5411
CHEMBL1201191	1549000
CHEMBL2108232	
CHEMBL1200	4633
CHEMBL2108200	
CHEMBL1201089	174697
CHEMBL504760	159055
CHEMBL657	3100
CHEMBL91	4189
CHEMBL1201758	164522
CHEMBL720	244
CHEMBL3989915	24794466
CHEMBL1189432	5281071
CHEMBL1200953	636398
CHEMBL83668	5510
CHEMBL1215	6041
CHEMBL1200339	5284443
CHEMBL896	3658
CHEMBL1086	3025
CHEMBL79	3676
CHEMBL1091	5744
CHEMBL256087	1254
CHEMBL1201190	9955977
CHEMBL22108	21855
CHEMBL104	2812
CHEMBL1198	4886
CHEMBL2110774	6475
CHEMBL2105458	27901
CHEMBL14060	996
CHEMBL998	3957
CHEMBL1200467	25096
CHEMBL1628227	3158
CHEMBL3988900	3007857
CHEMBL424	338
CHEMBL278172	2337
CHEMBL1201759	164521
CHEMBL363392	9831643
CHEMBL1193	4761
CHEMBL511	4992
CHEMBL1241	5587
CHEMBL2108698	
CHEMBL2105487	402
CHEMBL4297588	10153627
CHEMBL1626	26987
CHEMBL643	4927
CHEMBL1719	5282402
CHEMBL1201302	9400
CHEMBL635	5865
CHEMBL1650	5745
CHEMBL2021430	16961
CHEMBL131	5755
CHEMBL384467	5743
CHEMBL109	3121
CHEMBL1213252	2809
CHEMBL2106217	91452
CHEMBL1201336	56339
CHEMBL940	3446
CHEMBL750	11967800
CHEMBL58323	219078
CHEMBL607400	9837243
CHEMBL1094	3331
CHEMBL3989857	24843
CHEMBL1983350	5311454
CHEMBL70418	2789
CHEMBL220492	5284627
CHEMBL452	2802
CHEMBL20	1986
CHEMBL1286	5284583
CHEMBL3989949	11962412
CHEMBL919	56338
CHEMBL190461	644019
CHEMBL1095	3292
CHEMBL1068	34312
CHEMBL697	6476
CHEMBL1027	60648
CHEMBL2096631	167305
CHEMBL1200814	13290219
CHEMBL1059	5486971
CHEMBL41355	121892
CHEMBL1695	91274
CHEMBL1214124	9924495
CHEMBL741	3878
CHEMBL87493	3337
CHEMBL2021423	24083
CHEMBL108	2554
CHEMBL16	1775
CHEMBL87992	179344
CHEMBL1201754	129228
CHEMBL701	2284
CHEMBL669	2895
CHEMBL928	6604100
CHEMBL1079	5487
CHEMBL1200636	22576
CHEMBL1201288	6914273
CHEMBL1200329	114869
CHEMBL1547	1130
CHEMBL1588	6042
CHEMBL1149	10917
CHEMBL1569	64150
CHEMBL660	2130
CHEMBL1149	10917
CHEMBL821	3520
CHEMBL1200728	5742
CHEMBL1617	6436173
CHEMBL1324	4659569
CHEMBL1201716	
CHEMBL1201621	
CHEMBL521	3672
CHEMBL495	5280723
CHEMBL1201141	9841440
CHEMBL6	3715
CHEMBL1676	9854489
CHEMBL389621	5754
CHEMBL986	445354
CHEMBL1189432	5281071
CHEMBL2134724	16738693
CHEMBL1200556	9833407
CHEMBL1530428	236702
CHEMBL1497	16533
CHEMBL1200538	443967
CHEMBL746	50294
CHEMBL1200909	93055
CHEMBL1200339	5284443
CHEMBL679	5816
CHEMBL1200762	65478
CHEMBL719	446596
CHEMBL256087	1254
CHEMBL1523964	5359318
CHEMBL761	4436
CHEMBL278172	2337
CHEMBL1200449	6216
CHEMBL1200878	21826
CHEMBL762	4636
CHEMBL657	3100
CHEMBL639	2267
CHEMBL2021430	16961
CHEMBL52440	5360696
CHEMBL1200791	66259
CHEMBL1200384	21800
CHEMBL384467	5743
CHEMBL1266	5419
CHEMBL1161	441336
CHEMBL1256818	5462351
CHEMBL1429	5311065
CHEMBL1215	6041
CHEMBL428880	2882
CHEMBL1512	82153
CHEMBL312448	5709
CHEMBL1590	7028
CHEMBL1305	2200
CHEMBL3188034	5284472
CHEMBL1201302	9400
CHEMBL1200724	9581
CHEMBL1152	5834
CHEMBL632	9782
CHEMBL61006	4786
CHEMBL1201207	107782
CHEMBL1370	5281004
CHEMBL1615438	54385
CHEMBL1504	6436
CHEMBL25105	65130
CHEMBL855	5282443
CHEMBL1200376	5282492
CHEMBL1200809	54360
CHEMBL1200500	21700
CHEMBL211456	9294
CHEMBL2110563	
CHEMBL1706	11079
CHEMBL2040682	6918155
CHEMBL4594244	
CHEMBL504760	159055
CHEMBL131	5755
CHEMBL1201089	174697
CHEMBL1451	31307
CHEMBL1621597	657309
CHEMBL1473	444036
CHEMBL2105758	9918581
CHEMBL461101	135449332
CHEMBL1201832	
CHEMBL2103749	16129704
CHEMBL1098319	598
CHEMBL2103883	9852519
CHEMBL2107831	49843517
CHEMBL1166	92722
CHEMBL131	5755
CHEMBL2103830	11671467
CHEMBL975	23662354
CHEMBL384467	5743
CHEMBL635	5865
CHEMBL3989516	24828759
CHEMBL1201573	
CHEMBL1650	5745
CHEMBL2021430	16961
CHEMBL1489	9444
CHEMBL1201632	
CHEMBL1201302	9400
CHEMBL3989691	135449331
CHEMBL1622	135398658
CHEMBL1615371	135564391
CHEMBL1200557	
CHEMBL1201544	
CHEMBL1534	493570
CHEMBL4298187	
CHEMBL2110563	
CHEMBL1364	1054
CHEMBL591665	23667548
CHEMBL1231574	135398561
CHEMBL857	171548
CHEMBL3989857	24843
CHEMBL1200756	6019
CHEMBL573	938
CHEMBL1200823	
CHEMBL1200929	24424
CHEMBL2103742	
CHEMBL604	
CHEMBL196	54670067
CHEMBL1905872	23673837
CHEMBL1200572	14792
CHEMBL2021423	24083
CHEMBL4298110	
CHEMBL2108597	
CHEMBL1200640	
CHEMBL1200941	6202
CHEMBL1140	936
CHEMBL1477036	11339
CHEMBL3988900	3007857
CHEMBL1042	5280795
CHEMBL1547	1130
CHEMBL1201657	
CHEMBL1464	54678486
CHEMBL1200879	16204922
CHEMBL384467	5743
CHEMBL131	5755
CHEMBL1201302	9400
CHEMBL2021430	16961
CHEMBL1650	5745
CHEMBL635	5865
CHEMBL266481	44278361
CHEMBL181	3019
CHEMBL4650274	
CHEMBL1440	54675776
CHEMBL162036	21102
CHEMBL154	156391
CHEMBL1256818	5462351
CHEMBL1201288	6914273
CHEMBL461522	3111
CHEMBL277474	2206
CHEMBL3989803	23674183
CHEMBL1341	4116
CHEMBL465026	4450
CHEMBL928	6604100
CHEMBL154111	5161
CHEMBL2108222	
CHEMBL3988900	3007857
CHEMBL454950	54704426
CHEMBL509	4037
CHEMBL288470	6009
CHEMBL16073	4754
CHEMBL52440	5360696
CHEMBL112	1983
CHEMBL4594214	16135415
CHEMBL2104095	54686350
CHEMBL898	3059
CHEMBL1795072	
CHEMBL521	3672
CHEMBL980	3516
CHEMBL1562610	23663959
CHEMBL146095	3474
CHEMBL25	2244
CHEMBL1697856	14130
CHEMBL447868	16760658
CHEMBL1469	4775
CHEMBL1201780	121396
CHEMBL1746	5258
CHEMBL1623	4034
CHEMBL3989919	86764535
CHEMBL86	4168
CHEMBL1200406	10660
CHEMBL428880	2882
CHEMBL1201089	174697
CHEMBL109	3121
CHEMBL1200940	441347
CHEMBL1720	6918303
CHEMBL657	3100
CHEMBL3989555	173612
CHEMBL1189679	6337614
CHEMBL3989917	71544786
CHEMBL3186492	59774
CHEMBL46	4595
CHEMBL74	27503
CHEMBL3348963	25253377
CHEMBL1707	71420
CHEMBL2108184	
CHEMBL2105695	25181577
CHEMBL2105680	42620466
CHEMBL437765	6324616
CHEMBL841	3955
CHEMBL1255800	10034073
CHEMBL1617	6436173
CHEMBL1120	
CHEMBL262777	14969
CHEMBL1401	41684
CHEMBL86	4168
CHEMBL1200750	6014
CHEMBL1201089	174697
CHEMBL1623	4034
CHEMBL1471	135413536
CHEMBL567	4748
CHEMBL465	16078
CHEMBL569713	3000322
CHEMBL2368924	6918119
CHEMBL643	4927
CHEMBL1237080	65264
CHEMBL2218896	39860
CHEMBL1108	3168
CHEMBL1200940	441347
CHEMBL1189679	6337614
CHEMBL289469	3510
CHEMBL3989555	173612
CHEMBL1364	1054
CHEMBL1199324	135413538
CHEMBL2368925	3033818
CHEMBL46	4595
CHEMBL657	3100
CHEMBL243712	2159
CHEMBL1720	6918303
CHEMBL71	2726
CHEMBL1201782	135564864
CHEMBL728	4917
CHEMBL1623	4034
CHEMBL1439973	5977
CHEMBL3707331	10311306
CHEMBL2368925	3033818
CHEMBL3186492	59774
CHEMBL3989555	173612
CHEMBL289469	3510
CHEMBL569713	3000322
CHEMBL465	16078
CHEMBL657	3100
CHEMBL1201089	174697
CHEMBL1120	
CHEMBL56564	656665
CHEMBL2218896	39860
CHEMBL1471	135413536
CHEMBL1720	6918303
CHEMBL1189679	6337614
CHEMBL1237080	65264
CHEMBL46	4595
CHEMBL2109005	
CHEMBL1201134	157920
CHEMBL53418	2950
CHEMBL2105755	54732242
CHEMBL2103867	70693500
CHEMBL1201479	
CHEMBL245807	31315
CHEMBL2109152	
CHEMBL457299	174
CHEMBL2108265	
CHEMBL689	6251
CHEMBL3989857	24843
CHEMBL1060	24203
CHEMBL233406	24436
CHEMBL1200572	14792
CHEMBL80	5284596
CHEMBL1201770	5361917
CHEMBL1477036	11339
CHEMBL942	2391
CHEMBL3304485	71587953
CHEMBL3989856	62649
CHEMBL2021423	24083
CHEMBL2219418	56959087
CHEMBL692	753
CHEMBL2105748	9870009
CHEMBL1741134	5243
CHEMBL270190	5488548
CHEMBL1200736	11029
CHEMBL1661	157355
CHEMBL3301675	16158208
CHEMBL1682	5780
CHEMBL3039508	56837137
CHEMBL1186579	5361918
CHEMBL2108558	
CHEMBL76370	135409453
CHEMBL1905872	23673837
CHEMBL3989480	6099959
CHEMBL1697768	68654
CHEMBL582	3776
CHEMBL117287	3052762
CHEMBL2109198	
CHEMBL296306	11333
CHEMBL63857	4764
CHEMBL74	27503
CHEMBL573	938
CHEMBL457	3463
CHEMBL428880	2882
CHEMBL465	16078
CHEMBL109	3121
CHEMBL86	4168
CHEMBL1200940	441347
CHEMBL1201139	11683
CHEMBL1200574	5234
CHEMBL701	2284
CHEMBL741	3878
CHEMBL1286	5284583
CHEMBL1200689	145068
CHEMBL113	2519
CHEMBL109	3121
CHEMBL2105613	23663956
CHEMBL1200925	516951
CHEMBL1536	5280793
CHEMBL3707326	
CHEMBL3301592	
CHEMBL1201484	
CHEMBL2107840	
CHEMBL256087	1254
CHEMBL980	3516
CHEMBL442	8223
CHEMBL2448612	88922160
CHEMBL154	156391
CHEMBL521	3672
CHEMBL1256818	5462351
CHEMBL1709	63009
CHEMBL809	68617
CHEMBL25	2244
CHEMBL74	27503
CHEMBL112	1983
CHEMBL52440	5360696
CHEMBL428880	2882
CHEMBL30008	941361
CHEMBL43064	1547484
CHEMBL24441	2366
CHEMBL3989555	173612
CHEMBL1623	4034
CHEMBL1201516	
CHEMBL14060	996
CHEMBL2106191	29963
CHEMBL1231723	656641
CHEMBL1201657	
CHEMBL1201647	
CHEMBL1232131	17507
CHEMBL1201513	
CHEMBL1201345	8771
CHEMBL1200354	23665772
CHEMBL1222250	5793
CHEMBL1089221	2313
CHEMBL154	156391
CHEMBL563	3394
CHEMBL94394	2466
CHEMBL93645	71771
CHEMBL1228	4641
CHEMBL413965	3332
CHEMBL770	5504
CHEMBL75435	667550
CHEMBL56367	4495
CHEMBL504	679
CHEMBL3989676	104811
CHEMBL12610	12555
CHEMBL1452696	35455
CHEMBL256087	1254
CHEMBL527	54676228
CHEMBL294199	1548943
CHEMBL139	3033
CHEMBL509	4037
CHEMBL521	3672
CHEMBL571	3825
CHEMBL101	4781
CHEMBL1020	5509
CHEMBL6	3715
CHEMBL2106119	9290
CHEMBL2108078	
CHEMBL1200668	5284359
CHEMBL846	5280453
CHEMBL1354	517045
CHEMBL344159	216237
CHEMBL1200800	6116
CHEMBL3991241	
CHEMBL3301597	
CHEMBL384467	5743
CHEMBL131	5755
CHEMBL3989767	16133812
CHEMBL1237023	
CHEMBL635	5865
CHEMBL2021430	16961
CHEMBL1650	5745
CHEMBL1201302	9400
CHEMBL1064	54454
CHEMBL672	3339
CHEMBL1487	60823
CHEMBL3989923	25069056
CHEMBL1237061	5282451
CHEMBL1201753	5282452
CHEMBL393220	60822
CHEMBL3989920	23696934
CHEMBL1744447	5282455
CHEMBL393220	60822
CHEMBL690	16759173
CHEMBL1491	2162
CHEMBL2220442	5353627
CHEMBL1144	54687
CHEMBL1496	446157
CHEMBL1200402	60496
CHEMBL1201625	
CHEMBL3989920	23696934
CHEMBL503	53232
CHEMBL1201753	5282452
CHEMBL573	938
CHEMBL2218894	16760425
CHEMBL672	3339
CHEMBL2105662	11274333
CHEMBL981	64929
CHEMBL354541	9853053
CHEMBL1138	150311
CHEMBL1487	60823
CHEMBL1064	54454
CHEMBL1201474	
CHEMBL1452696	35455
CHEMBL56367	4495
CHEMBL571	3825
CHEMBL1089221	2313
CHEMBL509	4037
CHEMBL94394	2466
CHEMBL504	679
CHEMBL1020	5509
CHEMBL256087	1254
CHEMBL1228	4641
CHEMBL413965	3332
CHEMBL294199	1548943
CHEMBL6	3715
CHEMBL108545	4133
CHEMBL101	4781
CHEMBL25	2244
CHEMBL139	3033
CHEMBL770	5504
CHEMBL12610	12555
CHEMBL75435	667550
CHEMBL3989676	104811
CHEMBL93645	71771
CHEMBL1200636	22576
CHEMBL154	156391
CHEMBL79	3676
CHEMBL669	2895
CHEMBL527	54676228
CHEMBL521	3672
CHEMBL563	3394
CHEMBL256087	1254
CHEMBL485	5284371
CHEMBL25	2244
CHEMBL1233	2576
CHEMBL294199	1548943
CHEMBL108545	4133
CHEMBL79	3676
CHEMBL669	2895
CHEMBL1201099	9953630
CHEMBL1200636	22576
CHEMBL521	3672
CHEMBL256087	1254
CHEMBL504760	159055
CHEMBL25	2244
CHEMBL108545	4133
CHEMBL1200806	23681059
CHEMBL112	1983
CHEMBL294199	1548943
CHEMBL1200409	16219577
CHEMBL79	3676
CHEMBL154	156391
CHEMBL2108709	
CHEMBL1294	441074
CHEMBL1200437	94328
CHEMBL471	5253
CHEMBL1201020	30928
CHEMBL652	3356
CHEMBL1201063	36708
CHEMBL1199080	2431
CHEMBL1200822	41022
CHEMBL1200813	441307
CHEMBL1700	66245
CHEMBL1200606	21467
CHEMBL189	4197
CHEMBL605	66068
CHEMBL473	71329
CHEMBL631	4932
CHEMBL640	4913
CHEMBL517	3114
CHEMBL1095292	6100
CHEMBL79	3676
CHEMBL642	1978
CHEMBL1200977	172293
CHEMBL633	2157
CHEMBL558	4178
CHEMBL1083993	441325
CHEMBL1201139	11683
CHEMBL1201621	
CHEMBL1201186	
CHEMBL316561	4922
CHEMBL1219	5029
CHEMBL3183075	4513
CHEMBL9967	4848
CHEMBL902	5702160
CHEMBL131	5755
CHEMBL499915	636403
CHEMBL2146146	12310714
CHEMBL1200386	6714002
CHEMBL1502	4679
CHEMBL3989780	134129852
CHEMBL118	2662
CHEMBL1201302	9400
CHEMBL1650	5745
CHEMBL1201320	9568614
CHEMBL1201863	9578005
CHEMBL1790041	5039
CHEMBL480	3883
CHEMBL384467	5743
CHEMBL2111286	62984
CHEMBL517712	174174
CHEMBL2367706	73355910
CHEMBL30	2756
CHEMBL1503	4594
CHEMBL606	5282381
CHEMBL2021430	16961
CHEMBL3988900	3007857
CHEMBL24924	68942
CHEMBL1269025	10280735
CHEMBL1201513	
CHEMBL25	2244
CHEMBL398435	9871419
CHEMBL1174	448812
CHEMBL238804	9913767
CHEMBL1201657	
CHEMBL932	3108
CHEMBL1201534	
CHEMBL1201202	5282448
CHEMBL2109624	
CHEMBL494	5311181
CHEMBL1201420	
CHEMBL2107886	
CHEMBL1166	92722
CHEMBL916	60947
CHEMBL2108574	
CHEMBL512351	10275777
CHEMBL2108250	
CHEMBL2108147	
CHEMBL799	2754
CHEMBL1237119	6918140
CHEMBL1257015	4814
CHEMBL1201662	
CHEMBL1139	5282411
CHEMBL1201476	
CHEMBL1201505	
CHEMBL1201593	
CHEMBL2108129	
CHEMBL539697	135565674
CHEMBL760	135409400
CHEMBL1201414	
CHEMBL1201772	6918456
CHEMBL2107885	
CHEMBL2108791	
CHEMBL1201460	
CHEMBL1200759	135413494
CHEMBL2108396	
CHEMBL493982	10077130
CHEMBL397420	54676537
CHEMBL198362	9875401
CHEMBL2103749	16129704
CHEMBL2109065	
CHEMBL1465	54680692
CHEMBL1464	54678486
CHEMBL833	5472
CHEMBL711	4760
CHEMBL1201584	
CHEMBL1771	60606
CHEMBL522038	5478933
CHEMBL231779	10182969
CHEMBL2108222	
CHEMBL1201666	
CHEMBL1097279	10260031
CHEMBL334966	9854012
CHEMBL1466	54676038
CHEMBL1200879	16204922
CHEMBL1201476	
CHEMBL1464	54678486
CHEMBL1201202	5282448
CHEMBL1201657	
CHEMBL1200644	636380
CHEMBL231779	10182969
CHEMBL198362	9875401
CHEMBL1200538	443967
CHEMBL2040682	6918155
CHEMBL2107884	
CHEMBL1096	2161
CHEMBL1201207	107782
CHEMBL1201213	3762
CHEMBL32800	3343
CHEMBL1263	5152
CHEMBL1201335	3494
CHEMBL1161	441336
CHEMBL1095777	6918554
CHEMBL4297109	6917865
CHEMBL1201027	11693
CHEMBL1194325	11434515
CHEMBL776	4086
CHEMBL1370561	9433
CHEMBL1676	9854489
CHEMBL3833319	11753673
CHEMBL1621597	657309
CHEMBL2108429	
CHEMBL1200434	656652
CHEMBL1200878	21826
CHEMBL1201295	35330
CHEMBL4297364	6917866
CHEMBL428880	2882
CHEMBL2134724	16738693
CHEMBL1095607	25654
CHEMBL1742991	
CHEMBL1201589	
CHEMBL1900528	5487427
CHEMBL1200376	5282492
CHEMBL746	50294
CHEMBL1159717	5606
CHEMBL2106660	87819
